time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),@dled12_1[id],@dled12_2[id]
0.126995216,0.0,9.0,7.79078795,7.27833124,-3.23002304,7.78413891,0.752203108,0.15016029,1.41473169e-05,0.0151663212
0.127995216,0.0,9.0,7.79281133,7.27831608,-3.20457517,7.78642147,0.753098546,0.149613917,1.3606084e-05,0.0151674515
0.128995216,0.0,9.0,7.79316432,7.27833495,-3.17795629,7.78681299,0.752134625,0.150293954,1.35137714e-05,0.0151660447
0.129995216,0.0,9.0,7.79514642,7.2783195,-3.15262953,7.78903768,0.753033768,0.149737139,1.30070651e-05,0.0151671966
0.130995216,0.0,9.0,7.7954494,7.27833836,-3.12612108,7.78937181,0.752071481,0.150417146,1.29312701e-05,0.0151657899
0.131995216,0.0,9.0,7.79739307,7.27832265,-3.10091398,7.79154317,0.752973953,0.149850824,1.24555785e-05,0.0151669614
0.132995216,0.0,9.0,7.79764949,7.27834152,-3.07451532,7.79182433,0.752013083,0.150530962,1.23941168e-05,0.0151655544
0.133995216,0.0,9.0,7.79955732,7.27832557,-3.04942657,7.79394641,0.752918558,0.14995596,1.19463936e-05,0.0151667439
0.134995216,0.0,9.0,7.79977028,7.27834444,-3.02313709,7.79417854,0.751958919,0.150636357,1.18974084e-05,0.0151653364
0.135995216,0.0,9.0,7.80164461,7.27832827,-2.99816548,7.79625497,0.752867112,0.150053408,1.14749988e-05,0.0151665423
0.136995216,0.0,9.0,7.80181693,7.27834716,-2.97198458,7.79644161,0.751908547,0.150734165,1.14369046e-05,0.0151651341
0.137995216,0.0,9.0,7.8036599,7.27833078,-2.94712898,7.79847564,0.752819209,0.150143922,1.10374845e-05,0.0151663551
0.138995216,0.0,9.0,7.80379415,7.27834968,-2.92105612,7.79861997,0.751861582,0.150825114,1.10089224e-05,0.015164946
0.139995216,0.0,9.0,7.8056077,7.27833312,-2.89631546,7.80061452,0.752774494,0.150228163,1.06304484e-05,0.0151661808
0.140995216,0.0,9.0,7.80570622,7.27835203,-2.87035011,7.80071942,0.751817689,0.150909849,1.06102487e-05,0.0151647707
0.141995216,0.0,9.0,7.80749214,7.2783353,-2.8457234,7.80267713,0.752732657,0.150306712,1.02509175e-05,0.0151660183
0.142995216,0.0,9.0,7.80755708,7.27835423,-2.81986504,7.80274519,0.751776575,0.150988937,1.02380698e-05,0.0151646071
0.143995216,0.0,9.0,7.80931698,7.27833733,-2.79535134,7.80466847,0.752693427,0.150380084,9.89628369e-06,0.0151658665
0.144995216,0.0,9.0,7.8093503,7.27835628,-2.76959947,7.80470204,0.75173798,0.15106288,9.88991249e-06,0.0151644541
0.145995216,0.0,9.0,7.81108568,7.27833924,-2.74519789,7.80659306,0.752656565,0.150448736,9.56425076e-06,0.0151657245
0.146995216,0.0,9.0,7.81108918,7.2783582,-2.71955202,7.80659429,0.751701677,0.151132124,9.56359458e-06,0.0151643109
0.147995216,0.0,9.0,7.81280142,7.27834102,-2.69526171,7.80845504,0.752621858,0.150513074,9.25278984e-06,0.0151655914
0.148995216,0.0,9.0,7.81277676,7.27836,-2.66972138,7.80842589,0.751667464,0.151197067,9.25718457e-06,0.0151641765
0.149995216,0.0,9.0,7.81446712,7.2783427,-2.64554153,7.81025816,0.752589119,0.150573458,8.96010241e-06,0.0151654665
0.150995216,0.0,9.0,7.81441583,7.27836169,-2.62010626,7.81020042,0.751635163,0.151258065,8.96896709e-06,0.0151640503
0.151995216,0.0,9.0,7.81608548,7.27834427,-2.5960361,7.81200589,0.752558182,0.150630214,8.68458906e-06,0.0151653491
0.152995216,0.0,9.0,7.81600897,7.27836328,-2.57070544,7.81192119,0.751604612,0.151315435,8.69741413e-06,0.0151639317
0.153995216,0.0,9.0,7.81765898,7.27834576,-2.54674423,7.81370137,0.752528898,0.150683631,8.42482321e-06,0.0151652386
0.154995216,0.0,9.0,7.81755856,7.27836478,-2.52151771,7.81359122,0.751575671,0.151369465,8.44116051e-06,0.0151638199
0.155995216,0.0,9.0,7.81918995,7.27834715,-2.49766473,7.81534751,0.752501134,0.15073397,8.17952871e-06,0.0151651345
0.156995216,0.0,9.0,7.81906682,7.2783662,-2.47254192,7.81521331,0.75154821,0.15142041,8.19898319e-06,0.0151637145
0.157995216,0.0,9.0,7.8206805,7.27834847,-2.44879648,7.816947,0.752474769,0.150781466,7.94756091e-06,0.0151650362
0.158995216,0.0,9.0,7.8205358,7.27836753,-2.42377694,7.81679002,0.751522115,0.151468505,7.96978347e-06,0.015163615
0.159995216,0.0,9.0,7.82213264,7.27834971,-2.40013837,7.81850229,0.752449698,0.150826333,7.72789039e-06,0.0151649434
0.160995216,0.0,9.0,7.82196741,7.27836879,-2.37522166,7.81832372,0.751497283,0.151513958,7.75257191e-06,0.015163521
0.161995216,0.0,9.0,7.82354821,7.27835089,-2.35168931,7.82001568,0.752425822,0.150868761,7.51958907e-06,0.0151648557
0.162995216,0.0,9.0,7.82336342,7.27836998,-2.326875,7.8198166,0.75147362,0.151556961,7.54645523e-06,0.015163432
0.163995216,0.0,9.0,7.82492893,7.27835201,-2.30344824,7.82148928,0.752403055,0.150908927,7.32181819e-06,0.0151647726
0.164995216,0.0,9.0,7.82472549,7.27837111,-2.2787359,7.82127072,0.751451041,0.151597687,7.35062509e-06,0.0151633478
0.165995216,0.0,9.0,7.82627641,7.27835306,-2.25541412,7.82292505,0.752381318,0.150946987,7.13381803e-06,0.0151646938
0.166995216,0.0,9.0,7.82605516,7.27837219,-2.23080333,7.82268795,0.75142947,0.151636294,7.16434841e-06,0.0151632679
0.167995216,0.0,9.0,7.82759215,7.27835406,-2.20758592,7.82432482,0.752360537,0.150983088,6.9548989e-06,0.0151646192
0.168995216,0.0,9.0,7.82735389,7.2783732,-2.18307626,7.82407006,0.751408838,0.151672925,6.98695891e-06,0.0151631921
0.169995216,0.0,9.0,7.82887756,7.27835501,-2.15996265,7.82569028,0.752340648,0.151017362,6.78443341e-06,0.0151645483
0.170995216,0.0,9.0,7.82862303,7.27837417,-2.13555368,7.82541868,0.751389081,0.151707711,6.8178498e-06,0.0151631202
0.171995216,0.0,9.0,7.83013395,7.27835592,-2.1125433,7.82702303,0.752321591,0.151049928,6.62184968e-06,0.0151644809
0.172995216,0.0,9.0,7.82986384,7.27837508,-2.08823462,7.82673535,0.75137014,0.151740775,6.65646736e-06,0.0151630518
0.173995216,0.0,9.0,7.83136255,7.27835678,-2.0653269,7.82832453,0.752303311,0.151080898,6.46662538e-06,0.0151644168
0.174995216,0.0,9.0,7.83107753,7.27837596,-2.0411181,7.82802149,0.751351964,0.151772224,6.50230532e-06,0.0151629867
0.175995216,0.0,9.0,7.83256452,7.27835759,-2.01831249,7.82959618,0.752285758,0.151110372,6.31828262e-06,0.0151643559
0.176995216,0.0,9.0,7.8322652,7.27837679,-1.99420315,7.82927844,0.751334502,0.151802162,6.35490002e-06,0.0151629248
0.177995216,0.0,9.0,7.83374096,7.27835837,-1.97149912,7.83083926,0.752268888,0.151138446,6.17638331e-06,0.0151642978
0.178995216,0.0,9.0,7.83342791,7.27837758,-1.94748883,7.83050746,0.751317712,0.151830681,6.21382601e-06,0.0151628658
0.179995216,0.0,9.0,7.83489289,7.27835912,-1.92488585,7.832055,0.752252657,0.151165203,6.04052521e-06,0.0151642424
0.180995216,0.0,9.0,7.83456666,7.27837833,-1.9009742,7.83170973,0.751301552,0.151857868,6.07869226e-06,0.0151628096
0.181995216,0.0,9.0,7.83602127,7.27835982,-1.87847174,7.83324453,0.752237027,0.151190724,5.91033835e-06,0.0151641896
0.182995216,0.0,9.0,7.83568237,7.27837905,-1.85465834,7.83288634,0.751285984,0.151883801,5.94913882e-06,0.0151627559
0.183995216,0.0,9.0,7.83712703,7.2783605,-1.83225589,7.83440893,0.752221962,0.151215082,5.7854819e-06,0.0151641392
0.184995216,0.0,9.0,7.83677594,7.27837974,-1.80854032,7.83403834,0.751270973,0.151908554,5.82483381e-06,0.0151627047
0.185995216,0.0,9.0,7.83821101,7.27836115,-1.78623738,7.8355492,0.75220743,0.151238344,5.66564143e-06,0.0151640911
0.186995216,0.0,9.0,7.8378482,7.27838039,-1.76261923,7.8351667,0.751256488,0.151932195,5.70547074e-06,0.0151626558
0.187995216,0.0,9.0,7.83927404,7.27836176,-1.7404153,7.8366663,0.7521934,0.151260573,5.55052638e-06,0.0151640451
0.188995216,0.0,9.0,7.83889994,7.27838102,-1.71689419,7.83627235,0.751242499,0.151954788,5.59076623e-06,0.0151626091
0.189995216,0.0,9.0,7.84031688,7.27836235,-1.69478878,7.83776111,0.752179844,0.151281828,5.43986788e-06,0.0151640012
