class_name,component_class_name,diagram_id,display_name,display_terminal_id,edge_id,implicit_reason,instance_id,is_implicit_supply,is_suspicious_match,match_confidence,match_distance_px,match_status,match_warnings,net_id,net_implicit_reason,net_index,net_is_implicit_supply,relation_type,relative_position,semantic_terminal_name,snap_point,source,target,terminal_id,terminal_name
GND,,2,,,edge:2:diagram_to_component:9.1,,9.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:2,component:2:9.1,,
Signal_Source,,2,,,edge:2:diagram_to_component:23.1,,23.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:2,component:2:23.1,,
Meter,,2,,,edge:2:diagram_to_component:15.1,,15.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:2,component:2:15.1,,
Fuse,,2,,,edge:2:diagram_to_component:8.1,,8.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:2,component:2:8.1,,
GND,,2,,,edge:2:diagram_to_component:9.2,,9.2,,,,,,,,,,,HAS_COMPONENT,,,,diagram:2,component:2:9.2,,
Transformer,,2,,,edge:2:diagram_to_component:28.1,,28.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:2,component:2:28.1,,
GND,,2,,,edge:2:diagram_to_component:9.3,,9.3,,,,,,,,,,,HAS_COMPONENT,,,,diagram:2,component:2:9.3,,
Diode,,2,,,edge:2:diagram_to_component:7.1,,7.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:2,component:2:7.1,,
GND,,2,,,edge:2:diagram_to_component:9.4,,9.4,,,,,,,,,,,HAS_COMPONENT,,,,diagram:2,component:2:9.4,,
Meter,,2,,,edge:2:diagram_to_component:15.2,,15.2,,,,,,,,,,,HAS_COMPONENT,,,,diagram:2,component:2:15.2,,
GND,,2,,,edge:2:diagram_to_component:9.5,,9.5,,,,,,,,,,,HAS_COMPONENT,,,,diagram:2,component:2:9.5,,
Capacitor,,2,,,edge:2:diagram_to_component:4.1,,4.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:2,component:2:4.1,,
GND,,2,,,edge:2:diagram_to_component:9.6,,9.6,,,,,,,,,,,HAS_COMPONENT,,,,diagram:2,component:2:9.6,,
Diode,,2,,,edge:2:diagram_to_component:7.2,,7.2,,,,,,,,,,,HAS_COMPONENT,,,,diagram:2,component:2:7.2,,
Resistor,,2,,,edge:2:diagram_to_component:22.1,,22.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:2,component:2:22.1,,
GND,,2,,,edge:2:diagram_to_component:9.7,,9.7,,,,,,,,,,,HAS_COMPONENT,,,,diagram:2,component:2:9.7,,
LED,,2,,,edge:2:diagram_to_component:12.1,,12.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:2,component:2:12.1,,
Lamp,,2,,,edge:2:diagram_to_component:13.1,,13.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:2,component:2:13.1,,
Meter,,2,,,edge:2:diagram_to_component:15.3,,15.3,,,,,,,,,,,HAS_COMPONENT,,,,diagram:2,component:2:15.3,,
GND,,2,,,edge:2:diagram_to_component:9.8,,9.8,,,,,,,,,,,HAS_COMPONENT,,,,diagram:2,component:2:9.8,,
,,2,,,edge:2:diagram_to_net:N1,,,False,,,,,,N1,,1,,HAS_NET,,,,diagram:2,net:2:N1,,
,,2,,,edge:2:diagram_to_net:N2,,,False,,,,,,N2,,2,,HAS_NET,,,,diagram:2,net:2:N2,,
,,2,,,edge:2:diagram_to_net:N3,,,False,,,,,,N3,,3,,HAS_NET,,,,diagram:2,net:2:N3,,
,,2,,,edge:2:diagram_to_net:N4,,,False,,,,,,N4,,4,,HAS_NET,,,,diagram:2,net:2:N4,,
,,2,,,edge:2:diagram_to_net:N5,,,False,,,,,,N5,,5,,HAS_NET,,,,diagram:2,net:2:N5,,
,,2,,,edge:2:diagram_to_net:N6,,,False,,,,,,N6,,6,,HAS_NET,,,,diagram:2,net:2:N6,,
,,2,,,edge:2:diagram_to_net:N7,,,False,,,,,,N7,,7,,HAS_NET,,,,diagram:2,net:2:N7,,
,,2,,,edge:2:diagram_to_net:N8,,,False,,,,,,N8,,8,,HAS_NET,,,,diagram:2,net:2:N8,,
,,2,,,edge:2:diagram_to_net:N9,,,False,,,,,,N9,,9,,HAS_NET,,,,diagram:2,net:2:N9,,
,,2,,,edge:2:diagram_to_net:N10,,,False,,,,,,N10,,10,,HAS_NET,,,,diagram:2,net:2:N10,,
,,2,,,edge:2:diagram_to_net:N11,,,False,,,,,,N11,,11,,HAS_NET,,,,diagram:2,net:2:N11,,
,,2,,,edge:2:diagram_to_net:N12,,,False,,,,,,N12,,12,,HAS_NET,,,,diagram:2,net:2:N12,,
,,2,,,edge:2:diagram_to_net:N13,,,False,,,,,,N13,,13,,HAS_NET,,,,diagram:2,net:2:N13,,
,,2,t1,9.1:t1,edge:2:component:9.1:terminal:9.1:t1,,9.1,,,,,,,,,,,HAS_TERMINAL,top,,,component:2:9.1,terminal:2:9.1:t1,9.1:t1,t1
,,2,t1,23.1:t1,edge:2:component:23.1:terminal:23.1:t1,,23.1,,,,,,,,,,,HAS_TERMINAL,top,,,component:2:23.1,terminal:2:23.1:t1,23.1:t1,t1
,,2,t2,23.1:t2,edge:2:component:23.1:terminal:23.1:t2,,23.1,,,,,,,,,,,HAS_TERMINAL,bottom,,,component:2:23.1,terminal:2:23.1:t2,23.1:t2,t2
,,2,t1,15.1:t1,edge:2:component:15.1:terminal:15.1:t1,,15.1,,,,,,,,,,,HAS_TERMINAL,top,,,component:2:15.1,terminal:2:15.1:t1,15.1:t1,t1
,,2,t2,15.1:t2,edge:2:component:15.1:terminal:15.1:t2,,15.1,,,,,,,,,,,HAS_TERMINAL,bottom,,,component:2:15.1,terminal:2:15.1:t2,15.1:t2,t2
,,2,t1,8.1:t1,edge:2:component:8.1:terminal:8.1:t1,,8.1,,,,,,,,,,,HAS_TERMINAL,left,,,component:2:8.1,terminal:2:8.1:t1,8.1:t1,t1
,,2,t2,8.1:t2,edge:2:component:8.1:terminal:8.1:t2,,8.1,,,,,,,,,,,HAS_TERMINAL,right,,,component:2:8.1,terminal:2:8.1:t2,8.1:t2,t2
,,2,t1,9.2:t1,edge:2:component:9.2:terminal:9.2:t1,,9.2,,,,,,,,,,,HAS_TERMINAL,top,,,component:2:9.2,terminal:2:9.2:t1,9.2:t1,t1
,,2,t1,28.1:t1,edge:2:component:28.1:terminal:28.1:t1,,28.1,,,,,,,,,,,HAS_TERMINAL,top,,,component:2:28.1,terminal:2:28.1:t1,28.1:t1,t1
,,2,t2,28.1:t2,edge:2:component:28.1:terminal:28.1:t2,,28.1,,,,,,,,,,,HAS_TERMINAL,right,,,component:2:28.1,terminal:2:28.1:t2,28.1:t2,t2
,,2,t3,28.1:t3,edge:2:component:28.1:terminal:28.1:t3,,28.1,,,,,,,,,,,HAS_TERMINAL,bottom,,,component:2:28.1,terminal:2:28.1:t3,28.1:t3,t3
,,2,t4,28.1:t4,edge:2:component:28.1:terminal:28.1:t4,,28.1,,,,,,,,,,,HAS_TERMINAL,bottom,,,component:2:28.1,terminal:2:28.1:t4,28.1:t4,t4
,,2,t1,9.3:t1,edge:2:component:9.3:terminal:9.3:t1,,9.3,,,,,,,,,,,HAS_TERMINAL,top,,,component:2:9.3,terminal:2:9.3:t1,9.3:t1,t1
,,2,anode,7.1:anode,edge:2:component:7.1:terminal:7.1:t1,,7.1,,,,,,,,,,,HAS_TERMINAL,left,anode,,component:2:7.1,terminal:2:7.1:t1,7.1:t1,t1
,,2,cathode,7.1:cathode,edge:2:component:7.1:terminal:7.1:t2,,7.1,,,,,,,,,,,HAS_TERMINAL,right,cathode,,component:2:7.1,terminal:2:7.1:t2,7.1:t2,t2
,,2,t1,9.4:t1,edge:2:component:9.4:terminal:9.4:t1,,9.4,,,,,,,,,,,HAS_TERMINAL,top,,,component:2:9.4,terminal:2:9.4:t1,9.4:t1,t1
,,2,t1,15.2:t1,edge:2:component:15.2:terminal:15.2:t1,,15.2,,,,,,,,,,,HAS_TERMINAL,top,,,component:2:15.2,terminal:2:15.2:t1,15.2:t1,t1
,,2,t2,15.2:t2,edge:2:component:15.2:terminal:15.2:t2,,15.2,,,,,,,,,,,HAS_TERMINAL,bottom,,,component:2:15.2,terminal:2:15.2:t2,15.2:t2,t2
,,2,t1,9.5:t1,edge:2:component:9.5:terminal:9.5:t1,,9.5,,,,,,,,,,,HAS_TERMINAL,top,,,component:2:9.5,terminal:2:9.5:t1,9.5:t1,t1
,,2,t1,4.1:t1,edge:2:component:4.1:terminal:4.1:t1,,4.1,,,,,,,,,,,HAS_TERMINAL,top,,,component:2:4.1,terminal:2:4.1:t1,4.1:t1,t1
,,2,t2,4.1:t2,edge:2:component:4.1:terminal:4.1:t2,,4.1,,,,,,,,,,,HAS_TERMINAL,bottom,,,component:2:4.1,terminal:2:4.1:t2,4.1:t2,t2
,,2,t1,9.6:t1,edge:2:component:9.6:terminal:9.6:t1,,9.6,,,,,,,,,,,HAS_TERMINAL,top,,,component:2:9.6,terminal:2:9.6:t1,9.6:t1,t1
,,2,anode,7.2:anode,edge:2:component:7.2:terminal:7.2:t1,,7.2,,,,,,,,,,,HAS_TERMINAL,top,anode,,component:2:7.2,terminal:2:7.2:t1,7.2:t1,t1
,,2,cathode,7.2:cathode,edge:2:component:7.2:terminal:7.2:t2,,7.2,,,,,,,,,,,HAS_TERMINAL,bottom,cathode,,component:2:7.2,terminal:2:7.2:t2,7.2:t2,t2
,,2,t1,22.1:t1,edge:2:component:22.1:terminal:22.1:t1,,22.1,,,,,,,,,,,HAS_TERMINAL,top,,,component:2:22.1,terminal:2:22.1:t1,22.1:t1,t1
,,2,t2,22.1:t2,edge:2:component:22.1:terminal:22.1:t2,,22.1,,,,,,,,,,,HAS_TERMINAL,bottom,,,component:2:22.1,terminal:2:22.1:t2,22.1:t2,t2
,,2,t1,9.7:t1,edge:2:component:9.7:terminal:9.7:t1,,9.7,,,,,,,,,,,HAS_TERMINAL,top,,,component:2:9.7,terminal:2:9.7:t1,9.7:t1,t1
