time,v(N001),v(N002),v(N003),v(N004),v(N005),@dled12_1[id]
0.03275,1.37830725,5.0,5.93717287,1.3782945,2.50000005,-9.47172589e-13
0.03325,1.39637055,5.0,5.95236085,1.39636512,2.50000002,-9.62360583e-13
0.03375,1.41434376,5.0,5.96743759,1.41433105,2.50000005,-9.77437333e-13
0.03425,1.43222732,5.0,5.98243288,1.43222191,2.50000002,-9.92432635e-13
0.03475,1.45002169,5.0,5.9973182,1.45000904,2.50000005,-1.00731797e-12
0.03525,1.46772731,5.0,6.0121231,1.46772193,2.50000002,-1.02212287e-12
0.03575,1.48534463,5.0,6.02681899,1.48533202,2.50000005,-1.03681878e-12
0.03625,1.50287407,5.0,6.04143527,1.50286871,2.50000002,-1.05143506e-12
0.03675,1.52031609,5.0,6.05594364,1.52030354,2.50000005,-1.06594345e-12
0.03725,1.53767112,5.0,6.07037352,1.53766577,2.50000002,-1.08037333e-12
0.03775,1.55493958,5.0,6.08469642,1.55492708,2.50000005,-1.09469624e-12
0.03825,1.57212192,5.0,6.09894153,1.5721166,2.50000002,-1.10894136e-12
0.03875,1.58921857,5.0,6.11308072,1.58920611,2.50000005,-1.12308056e-12
0.03925,1.60622994,5.0,6.12714307,1.60622463,2.50000002,-1.13714291e-12
0.03975,1.62315647,5.0,6.14110064,1.62314406,2.50000005,-1.15110049e-12
0.04025,1.63999857,5.0,6.15498228,1.63999328,2.50000002,-1.16498213e-12
0.04075,1.65675668,5.0,6.16876006,1.65674431,2.50000005,-1.17875992e-12
0.04125,1.6734312,5.0,6.18246285,1.67342593,2.50000002,-1.19246271e-12
0.04175,1.69002256,5.0,6.1960628,1.69001024,2.50000005,-1.20606266e-12
0.04225,1.70653117,5.0,6.20958856,1.70652592,2.50000002,-1.21958843e-12
0.04275,1.72295744,5.0,6.22301237,1.72294517,2.50000005,-1.23301224e-12
0.04325,1.73930179,5.0,6.23636295,1.73929655,2.50000002,-1.24636282e-12
0.04375,1.75556462,5.0,6.24961258,1.75555239,2.50000005,-1.25961246e-12
0.04425,1.77174633,5.0,6.26278961,1.77174111,2.50000002,-1.27278949e-12
0.04475,1.78784734,5.0,6.27586662,1.78783516,2.50000005,-1.28586651e-12
0.04525,1.80386805,5.0,6.28887206,1.80386284,2.50000002,-1.29887195e-12
0.04575,1.81980885,5.0,6.30177853,1.81979671,2.50000005,-1.31177842e-12
0.04625,1.83567014,5.0,6.31461419,1.83566495,2.50000002,-1.32461409e-12
0.04675,1.85145233,5.0,6.32735188,1.85144024,2.50000005,-1.33735178e-12
0.04725,1.8671558,5.0,6.34001978,1.86715063,2.50000002,-1.35001969e-12
0.04775,1.88278096,5.0,6.35259052,1.88276891,2.50000005,-1.36259043e-12
0.04825,1.89832818,5.0,6.36509209,1.89832302,2.50000002,-1.375092e-12
0.04875,1.91379786,5.0,6.37749748,1.91378585,2.50000005,-1.38749739e-12
0.04925,1.92919038,5.0,6.38983457,1.92918523,2.50000002,-1.39983448e-12
0.04975,1.94450613,5.0,6.40207637,1.94449416,2.50000005,-1.41207628e-12
0.05025,1.9597455,5.0,6.41425058,1.95974036,2.50000002,-1.42425049e-12
0.050625,1.97112511,5.0,6.42331639,1.97111318,2.50000005,-1.43331631e-12
0.051,1.98246213,5.0,6.43235057,1.98245699,2.50000002,-1.44235049e-12
0.0510260479,1.98321399,4.86976029,6.43227698,1.98254568,2.43488289,-1.57251663e-12
0.0510781438,1.98464948,4.60928086,6.43335823,1.98395473,2.30464329,-1.83407733e-12
0.0511823356,1.98711135,4.088322,6.43514669,1.98641921,2.04416385,-2.35682467e-12
0.0513215237,1.98954979,3.39238153,6.41667147,1.98863493,1.69619453,-3.03428993e-12
0.0514789733,1.99112958,2.60513365,2.01696159,1.92332937,1.32354732,7.51486565e-05
0.051590832,1.99147957,2.04584021,1.41605594,1.76960119,1.1278457,0.000375514243
0.051696031,1.99120016,1.51984511,0.909103119,1.436511,0.812345104,0.000179841514
0.0518424424,1.98980562,0.787788058,0.42102878,0.969634846,0.398098761,1.43952246e-08
0.052,1.98701277,0.0,0.0289071308,0.58544954,0.00577114271,-3.56365559e-14
0.0520196619,1.98658166,0.0,0.0288109951,0.585489541,0.00576920284,-3.55282413e-14
0.0520589856,1.98571964,0.0,0.0288062516,0.585471356,0.0057657282,-3.55228958e-14
0.052137633,1.98399675,0.0,0.0288008021,0.585431807,0.00575879678,-3.55167544e-14
0.0522949278,1.98055561,0.0,0.0287852911,0.585355946,0.00574493976,-3.54992735e-14
0.0526095174,1.97369187,0.0,0.0287589491,0.58520111,0.00571731487,-3.54695831e-14
0.0531095174,1.96283351,0.0,0.0287133273,0.584957793,0.00567360587,-3.54181542e-14
0.0536095174,1.95203707,0.0,0.0286710264,0.584711801,0.00563016284,-3.53704599e-14
0.0541095174,1.94130219,0.0,0.0286259004,0.584467839,0.00558696496,-3.53195704e-14
0.0546095174,1.93062852,0.0,0.0285841251,0.584221618,0.00554402842,-3.52724506e-14
0.0551095174,1.92001572,0.0,0.0285394829,0.583977446,0.00550133406,-3.52220876e-14
0.0556095174,1.90946343,0.0,0.0284982277,0.583730979,0.00545889831,-3.51755369e-14
0.0561095174,1.89897131,0.0,0.0284540634,0.583486578,0.00541670181,-3.51256942e-14
0.0566095174,1.88853901,0.0,0.0284133231,0.583239846,0.00537476124,-3.50797072e-14
0.0571095174,1.87816619,0.0,0.0283696307,0.582995198,0.00533305701,-3.50303787e-14
0.0576095174,1.86785251,0.0,0.0283293999,0.582748181,0.00529160606,-3.49849499e-14
0.0581095174,1.85759764,0.0,0.0282861735,0.582503265,0.00525038858,-3.49361294e-14
0.0586095174,1.84740123,0.0,0.028246447,0.582255942,0.00520942175,-3.48912537e-14
0.0591095174,1.83726295,0.0,0.0282036808,0.582010739,0.00516868557,-3.48429352e-14
0.0596095174,1.82718247,0.0,0.0281644537,0.581763091,0.00512819744,-3.47986073e-14
0.0601095174,1.81715946,0.0,0.0281221418,0.581517581,0.00508793715,-3.47507848e-14
0.0606095174,1.80719359,0.0,0.0280834089,0.581269586,0.00504792237,-3.47069995e-14
0.0611095174,1.79728454,0.0,0.0280415457,0.581023748,0.00500813264,-3.4659667e-14
0.0616095174,1.78743197,0.0,0.0280033022,0.580775387,0.0049685859,-3.46164194e-14
0.0621095174,1.77763556,0.0,0.0279618818,0.5805292,0.00492926147,-3.45695709e-14
0.0626095174,1.767895,0.0,0.0279241228,0.58028045,0.00489017754,-3.45268559e-14
0.0631095174,1.75820996,0.0,0.0278831397,0.580033894,0.0048513132,-3.44804856e-14
0.0636095174,1.74858013,0.0,0.0278458603,0.579784734,0.00481268691,-3.44382984e-14
0.0641095174,1.73900519,0.0,0.0278053089,0.579537787,0.00477427751,-3.43924004e-14
0.0646095174,1.72948482,0.0,0.0277685044,0.579288195,0.00473610374,-3.4350736e-14
0.0651095174,1.72001872,0.0,0.0277283793,0.579040836,0.0046981442,-3.43053047e-14
0.0656095174,1.71060657,0.0,0.027692045,0.578790789,0.0046604179,-3.42641584e-14
0.0661095174,1.70124806,0.0,0.0276523405,0.578542997,0.0046229032,-3.42191878e-14
0.0666095174,1.6919429,0.0,0.0276164719,0.578292473,0.00458561938,-3.41785549e-14
0.0671095174,1.68269076,0.0,0.0275771827,0.578044223,0.00454854456,-3.41340394e-14
0.0676095174,1.67349136,0.0,0.0275417751,0.577793199,0.00451169828,-3.40939153e-14
0.0681095174,1.66434438,0.0,0.0275028958,0.577544471,0.00447505843,-3.40498493e-14
0.0686095174,1.65524953,0.0,0.0274679449,0.577292923,0.00443864483,-3.40102292e-14
0.0691095174,1.64620651,0.0,0.0274294701,0.577043692,0.0044024351,-3.39666071e-14
0.0696095174,1.63721502,0.0,0.0273949715,0.576791596,0.00436644936,-3.39274867e-14
0.0701095174,1.62827476,0.0,0.0273568959,0.57654184,0.00433066496,-3.38843029e-14
0.0706095174,1.61938546,0.0,0.0273228453,0.576289172,0.00429510232,-3.38456776e-14
0.0711095174,1.6105468,0.0,0.0272851637,0.576038866,0.00425973853,-3.38029265e-14
0.0716095174,1.60175851,0.0,0.0272515568,0.575785602,0.0042245943,-3.37647922e-14
0.0721095174,1.59302029,0.0,0.0272142639,0.575534722,0.00418964643,-3.37224683e-14
0.0726095174,1.58433186,0.0,0.0271810965,0.575280836,0.00415491595,-3.36848204e-14
0.0731095174,1.57569293,0.0,0.0271441872,0.575029357,0.0041203794,-3.36429184e-14
0.0736095174,1.56710322,0.0,0.0271114553,0.574774823,0.00408605809,-3.36057528e-14
0.0741095174,1.55856245,0.0,0.0270749244,0.57452272,0.00405192829,-3.35642671e-14
0.0746095174,1.55007034,0.0,0.0270426239,0.574267513,0.00401801162,-3.35275797e-14
0.0751095174,1.54162661,0.0,0.0270064664,0.57401476,0.00398428406,-3.34865049e-14
0.0756095174,1.53323098,0.0,0.0269745933,0.573758852,0.00395076755,-3.34502915e-14
0.0761095174,1.52488317,0.0,0.0269388041,0.573505423,0.00391743777,-3.34096224e-14
0.0766095174,1.51658292,0.0,0.0269073545,0.573248787,0.00388431701,-3.3373879e-14
0.0771095174,1.50832995,0.0,0.0268719286,0.572994655,0.00385138062,-3.33336102e-14
0.0776095174,1.50012399,0.0,0.0268408987,0.572737263,0.00381865122,-3.32983329e-14
0.0781095174,1.49196477,0.0,0.0268058311,0.572482401,0.00378610388,-3.3258459e-14
0.0786095174,1.48385203,0.0,0.0267752172,0.572224225,0.00375376154,-3.32236439e-14
0.0791095174,1.47578549,0.0,0.026740503,0.571968604,0.00372159894,-3.31841598e-14
0.0796095174,1.4677649,0.0,0.0267103013,0.571709615,0.00368963939,-3.3149803e-14
0.0801095174,1.45978999,0.0,0.0266759355,0.571453207,0.00365785731,-3.31107034e-14
0.0806095174,1.45186049,0.0,0.0266461424,0.571193375,0.00362627634,-3.30768013e-14
0.0811095174,1.44397615,0.0,0.0266121203,0.570936151,0.00359487059,-3.30380809e-14
0.0816095174,1.43613672,0.0,0.0265827322,0.570675446,0.00356366404,-3.30046298e-14
0.0821095174,1.42834192,0.0,0.0265490488,0.570417376,0.00353263047,-3.29662836e-14
0.0826095174,1.42059152,0.0,0.0265200624,0.570155767,0.00350179424,-3.29332798e-14
0.0831095174,1.41288524,0.0,0.0264867128,0.569896819,0.00347112878,-3.28953025e-14
0.0836095174,1.40522285,0.0,0.0264581246,0.569634275,0.00344065881,-3.28627426e-14
0.0841095174,1.39760408,0.0,0.0264251042,0.56937442,0.00341035742,-3.28251292e-14
0.0846095174,1.3900287,0.0,0.0263969108,0.569110906,0.00338024971,-3.27930096e-14
0.0851095174,1.38249644,0.0,0.0263642148,0.568850111,0.0033503084,-3.2755755e-14
0.0856095174,1.37500707,0.0,0.0263364129,0.568585596,0.00332055899,-3.27240723e-14
0.0861095174,1.36756033,0.0,0.0263040365,0.568323828,0.00329097383,-3.26871714e-14
0.0866095174,1.36015599,0.0,0.0262766231,0.568058278,0.00326157882,-3.26559225e-14
0.0871095174,1.35279381,0.0,0.0262445616,0.567795504,0.00323234593,-3.26193701e-14
0.0876095174,1.34547353,0.0,0.0262175334,0.567528882,0.00320330146,-3.25885517e-14
0.0881095174,1.33819492,0.0,0.0261857822,0.567265067,0.003174417,-3.25523428e-14
0.0886095174,1.33095774,0.0,0.0261591361,0.566997339,0.00314571926,-3.25219517e-14
0.0891095174,1.32376175,0.0,0.0261276905,0.566732449,0.00311717946,-3.24860814e-14
0.0896095174,1.31660672,0.0,0.0261014237,0.566463577,0.00308882469,-3.24561145e-14
0.0901095174,1.30949242,0.0,0.026070279,0.566197575,0.0030606258,-3.24205778e-14
0.0906095174,1.3024186,0.0,0.0260443884,0.565927522,0.0030326103,-3.23910321e-14
0.0911095174,1.29538504,0.0,0.0260135401,0.56566037,0.00300474862,-3.23558238e-14
0.0916095174,1.28839151,0.0,0.025988023,0.565389098,0.00297706873,-3.23266965e-14
0.0921095174,1.28143777,0.0,0.0259574663,0.565120759,0.00294954063,-3.22918118e-14
0.0926095174,1.27452361,0.0,0.02593232,0.564848227,0.00292219272,-3.22630999e-14
0.0931095174,1.26764878,0.0,0.0259020504,0.564578662,0.00289499461,-3.22285337e-14
0.0936095174,1.26081308,0.0,0.0258772721,0.56430483,0.00286797513,-3.22002346e-14
0.0941095174,1.25401627,0.0,0.0258472851,0.564033997,0.00284110344,-3.2165982e-14
0.0946095174,1.24725812,0.0,0.0258228722,0.563758824,0.00281440887,-3.21380929e-14
0.0951095174,1.24053843,0.0,0.0257931632,0.563486683,0.00278786012,-3.2104149e-14
0.0956095174,1.23385696,0.0,0.0257691132,0.563210124,0.00276148697,-3.20766672e-14
0.0961095174,1.22721351,0.0,0.0257396776,0.562936633,0.0027352577,-3.2043027e-14
0.0966095174,1.22060784,0.0,0.0257159881,0.562658644,0.00270920256,-3.20159502e-14
0.0971095174,1.21403975,0.0,0.0256868213,0.562383759,0.00268328936,-3.19826087e-14
0.0976095174,1.20750902,0.0,0.0256634899,0.562104295,0.00265754884,-3.19559345e-14
0.0981095174,1.20101543,0.0,0.0256345875,0.56182797,0.00263194835,-3.19228868e-14
0.0986095174,1.19455877,0.0,0.0256116119,0.561546984,0.00260651912,-3.18966127e-14
0.0991095174,1.18813884,0.0,0.0255829693,0.561269174,0.00258122801,-3.18638538e-14
0.0995547587,1.18245274,0.0,0.025563142,0.561017135,0.00255885247,-3.18411744e-14
0.1,1.17679544,0.0,0.0255375156,0.560768717,0.0025365806,-3.18118586e-14
0.10005,1.17629581,0.25,0.150024864,0.680199641,0.127042749,5.67141246e-13
0.10015,1.17556406,0.75,0.39904747,0.912516513,0.376085324,7.81299546e-09
0.100311022,1.17549619,1.55510958,1.15051863,1.17773234,0.777562447,6.2149416e-08
0.100458794,1.17660268,2.29397149,1.94039064,1.17829558,1.14698116,8.64863617e-09
0.100616655,1.17898805,3.08327283,2.70774124,1.18054838,1.54163504,2.02073943e-08
0.100767906,1.18243796,3.83952912,3.48831015,1.18391433,1.91976052,7.89389297e-09
0.101,1.18994336,5.0,4.63030076,1.19116695,2.49999906,1.61280482e-08
0.10103025,1.19109557,5.0,4.67287539,1.19129873,2.5,3.10993506e-09
0.101090751,1.19339929,5.0,4.72200164,1.19340555,2.50000006,4.65676806e-10
0.101211752,1.19800253,5.0,4.73953457,1.19800997,2.50000001,2.3653829e-10
0.101453754,1.20719232,5.0,4.75942455,1.20718052,2.50000006,1.09744997e-10
0.101879709,1.22331363,5.0,4.78115447,1.22331206,2.50000001,4.74811858e-11
0.102379709,1.24214997,5.0,4.80133946,1.24213523,2.50000006,2.18499097e-11
0.102879709,1.26089236,5.0,4.82008722,1.26089001,2.50000001,1.06627349e-11
0.103379709,1.27954126,5.0,4.83787076,1.27952611,2.50000006,5.42796274e-12
0.103879709,1.29809716,5.0,4.85508427,1.29809455,2.50000001,2.84673832e-12
0.104379709,1.31656051,5.0,4.87189806,1.31654526,2.50000006,1.5337104e-12
0.104879709,1.33493177,5.0,4.88848962,1.33492909,2.50000001,8.46853755e-13
0.105379709,1.35321141,5.0,4.90487761,1.35319617,2.50000006,4.80659944e-13
0.105879709,1.37139987,5.0,4.92114986,1.37139717,2.50000001,2.79694748e-13
0.106379709,1.38949762,5.0,4.9372767,1.38948243,2.50000006,1.65749417e-13
0.106879709,1.40750511,5.0,4.95331925,1.40750242,2.50000001,9.74677225e-14
0.107379709,1.42542278,5.0,4.96923369,1.42540765,2.50000006,5.36206842e-14
0.107879709,1.44325109,5.0,4.98507339,1.44324841,2.50000001,2.27352439e-14
0.108379709,1.46099048,5.0,5.00079071,1.46097541,2.50000006,-1.09178533e-15
0.108879709,1.4786414,5.0,5.01643666,1.47863872,2.50000001,-2.11398587e-14
0.109379709,1.49620428,5.0,5.03196268,1.49618926,2.50000006,-3.90565298e-14
0.109879709,1.51367956,5.0,5.04741889,1.5136769,2.50000001,-5.58200795e-14
0.110379709,1.53106769,5.0,5.06275662,1.53105273,2.50000006,-7.18730054e-14
0.110879709,1.54836909,5.0,5.07802584,1.54836643,2.50000001,-8.75361754e-14
0.111379709,1.5655842,5.0,5.09317786,1.5655693,2.50000006,-1.02890338e-13
0.111879709,1.58271345,5.0,5.1082622,1.5827108,2.50000001,-1.18078894e-13
0.112379709,1.59975726,5.0,5.12323044,1.59974242,2.50000006,-1.33106143e-13
0.112879709,1.61671607,5.0,5.13813187,1.61671344,2.50000001,-1.48043613e-13
0.113379709,1.6335903,5.0,5.15291811,1.63357552,2.50000006,-1.62853063e-13
0.113879709,1.65038037,5.0,5.16763832,1.65037774,2.50000001,-1.77588944e-13
0.114379709,1.66708669,5.0,5.18224438,1.66707197,2.50000006,-1.92205951e-13
0.114879709,1.6837097,5.0,5.19678527,1.68370708,2.50000001,-2.06754744e-13
0.115379709,1.70024979,5.0,5.21121311,1.70023512,2.50000006,-2.21188421e-13
0.115879709,1.71670739,5.0,5.22557656,1.71670478,2.50000001,-2.35556296e-13
0.116379709,1.73308291,5.0,5.23982793,1.7330683,2.50000006,-2.4981107e-13
0.116879709,1.74937676,5.0,5.25401575,1.74937415,2.50000001,-2.6400156e-13
0.117379709,1.76558933,5.0,5.26809258,1.76557477,2.50000006,-2.78080513e-13
0.117879709,1.78172105,5.0,5.28210678,1.78171845,2.50000001,-2.92096424e-13
0.118379709,1.79777231,5.0,5.29601083,1.79775781,2.50000006,-3.06001866e-13
0.118879709,1.81374352,5.0,5.30985298,1.81374092,2.50000001,-3.19845166e-13
0.119379709,1.82963506,5.0,5.32358608,1.82962061,2.50000006,-3.33579212e-13
0.119879709,1.84544735,5.0,5.33725796,1.84544476,2.50000001,-3.47251893e-13
0.120379709,1.86118077,5.0,5.35082174,1.86116638,2.50000006,-3.60816354e-13
0.120879709,1.87683573,5.0,5.36432521,1.87683314,2.50000001,-3.74320397e-13
0.121379709,1.8924126,5.0,5.37772158,1.89239825,2.50000006,-3.87717263e-13
0.121879709,1.90791178,5.0,5.39105832,1.9079092,2.50000001,-4.01054434e-13
0.122379709,1.92333366,5.0,5.40428897,1.92331937,2.50000006,-4.14285448e-13
0.122879709,1.93867863,5.0,5.41746075,1.93867604,2.50000001,-4.27457548e-13
0.123379709,1.95394706,5.0,5.43052732,1.95393281,2.50000006,-4.40524402e-13
0.123879709,1.96913933,5.0,5.44353583,1.96913675,2.50000001,-4.53533162e-13
0.124379709,1.98425584,5.0,5.45644009,1.98424165,2.50000006,-4.66437642e-13
0.124879709,1.99929695,5.0,5.46928697,1.99929437,2.50000001,-4.79284716e-13
0.125379709,2.01426304,5.0,5.48203044,2.0142489,2.50000006,-4.92028364e-13
0.125879709,2.02915449,5.0,5.49471733,2.02915191,2.50000001,-5.04715412e-13
0.126379709,2.04397167,5.0,5.50730192,2.04395758,2.50000006,-5.17300141e-13
0.126879709,2.05871495,5.0,5.51983069,2.05871237,2.50000001,-5.2982903e-13
0.127379709,2.0733847,5.0,5.53225797,2.07337065,2.50000006,-5.42256424e-13
0.127879709,2.08798127,5.0,5.54463002,2.08797869,2.50000001,-5.54628581e-13
0.128379709,2.10250505,5.0,5.55690157,2.10249106,2.50000006,-5.66900227e-13
0.128879709,2.11695639,5.0,5.56911879,2.1169538,2.50000001,-5.79117531e-13
0.129379709,2.13133566,5.0,5.58123631,2.13132171,2.50000006,-5.91235123e-13
0.129879709,2.1456432,5.0,5.5933,2.14564061,2.50000001,-6.0329889e-13
0.130379709,2.15987939,5.0,5.60526493,2.15986549,2.50000006,-6.15263876e-13
0.130879709,2.17404457,5.0,5.61717677,2.17404198,2.50000001,-6.2717578e-13
0.131379709,2.18813911,5.0,5.6289907,2.18812525,2.50000006,-6.38989765e-13
0.131879709,2.20216335,5.0,5.6407523,2.20216075,2.50000001,-6.50751415e-13
0.132379709,2.21611764,5.0,5.65241702,2.21610383,2.50000006,-6.62416178e-13
0.132879709,2.23000233,5.0,5.66402995,2.22999973,2.50000001,-6.74029154e-13
0.133379709,2.24381778,5.0,5.67554669,2.24380401,2.50000005,-6.85545934e-13
0.133879709,2.25756432,5.0,5.68701251,2.2575617,2.50000001,-6.97011791e-13
0.134379709,2.27124229,5.0,5.69838315,2.27122857,2.50000005,-7.08382466e-13
0.134879709,2.28485205,5.0,5.70970334,2.28484943,2.50000001,-7.19702688e-13
0.135379709,2.29839393,5.0,5.72092914,2.29838025,2.50000005,-7.30928522e-13
0.135879709,2.31186827,5.0,5.73210529,2.31186564,2.50000001,-7.42104698e-13
0.136379709,2.3252754,5.0,5.74318797,2.32526176,2.50000005,-7.53187405e-13
