class_name,component_class_name,diagram_id,edge_id,instance_id,is_suspicious_match,match_confidence,match_distance_px,match_status,match_warnings,net_id,net_index,relation_type,relative_position,snap_point,source,target,terminal_id,terminal_name
Signal_Source,,6,edge:6:diagram_to_component:23.1,23.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:23.1,,
GND,,6,edge:6:diagram_to_component:9.1,9.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:9.1,,
Resistor,,6,edge:6:diagram_to_component:22.1,22.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:22.1,,
Capacitor,,6,edge:6:diagram_to_component:4.1,4.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:4.1,,
Resistor,,6,edge:6:diagram_to_component:22.2,22.2,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:22.2,,
Mosfet,,6,edge:6:diagram_to_component:16.1,16.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:16.1,,
Resistor,,6,edge:6:diagram_to_component:22.3,22.3,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:22.3,,
GND,,6,edge:6:diagram_to_component:9.2,9.2,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:9.2,,
Capacitor,,6,edge:6:diagram_to_component:4.2,4.2,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:4.2,,
GND,,6,edge:6:diagram_to_component:9.3,9.3,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:9.3,,
Resistor,,6,edge:6:diagram_to_component:22.4,22.4,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:22.4,,
NPN_Transistor,,6,edge:6:diagram_to_component:18.1,18.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:18.1,,
Resistor,,6,edge:6:diagram_to_component:22.5,22.5,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:22.5,,
GND,,6,edge:6:diagram_to_component:9.4,9.4,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:9.4,,
Capacitor,,6,edge:6:diagram_to_component:4.3,4.3,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:4.3,,
Resistor,,6,edge:6:diagram_to_component:22.6,22.6,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:22.6,,
GND,,6,edge:6:diagram_to_component:9.5,9.5,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:9.5,,
,,6,edge:6:diagram_to_net:N1,,,,,,,N1,1,HAS_NET,,,diagram:6,net:6:N1,,
,,6,edge:6:diagram_to_net:N2,,,,,,,N2,2,HAS_NET,,,diagram:6,net:6:N2,,
,,6,edge:6:diagram_to_net:N3,,,,,,,N3,3,HAS_NET,,,diagram:6,net:6:N3,,
,,6,edge:6:diagram_to_net:N4,,,,,,,N4,4,HAS_NET,,,diagram:6,net:6:N4,,
,,6,edge:6:diagram_to_net:N5,,,,,,,N5,5,HAS_NET,,,diagram:6,net:6:N5,,
,,6,edge:6:diagram_to_net:N6,,,,,,,N6,6,HAS_NET,,,diagram:6,net:6:N6,,
,,6,edge:6:diagram_to_net:N7,,,,,,,N7,7,HAS_NET,,,diagram:6,net:6:N7,,
,,6,edge:6:diagram_to_net:N8,,,,,,,N8,8,HAS_NET,,,diagram:6,net:6:N8,,
,,6,edge:6:diagram_to_net:N9,,,,,,,N9,9,HAS_NET,,,diagram:6,net:6:N9,,
,,6,edge:6:diagram_to_net:N10,,,,,,,N10,10,HAS_NET,,,diagram:6,net:6:N10,,
,,6,edge:6:diagram_to_net:N11,,,,,,,N11,11,HAS_NET,,,diagram:6,net:6:N11,,
,,6,edge:6:diagram_to_net:N12,,,,,,,N12,12,HAS_NET,,,diagram:6,net:6:N12,,
,,6,edge:6:diagram_to_net:N13,,,,,,,N13,13,HAS_NET,,,diagram:6,net:6:N13,,
,,6,edge:6:component:23.1:terminal:23.1:t1,23.1,,,,,,,,HAS_TERMINAL,top,,component:6:23.1,terminal:6:23.1:t1,23.1:t1,t1
,,6,edge:6:component:23.1:terminal:23.1:t2,23.1,,,,,,,,HAS_TERMINAL,bottom,,component:6:23.1,terminal:6:23.1:t2,23.1:t2,t2
