class_name,component_class_name,diagram_id,edge_id,instance_id,is_suspicious_match,match_confidence,match_distance_px,match_status,match_warnings,net_id,net_index,relation_type,relative_position,snap_point,source,target,terminal_id,terminal_name
Mosfet,,2,edge:2:diagram_to_component:16.1,16.1,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:16.1,,
Mosfet,,2,edge:2:diagram_to_component:16.2,16.2,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:16.2,,
Mosfet,,2,edge:2:diagram_to_component:16.3,16.3,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:16.3,,
Mosfet,,2,edge:2:diagram_to_component:16.4,16.4,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:16.4,,
Resistor,,2,edge:2:diagram_to_component:22.1,22.1,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:22.1,,
GND,,2,edge:2:diagram_to_component:9.1,9.1,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:9.1,,
Mosfet,,2,edge:2:diagram_to_component:16.5,16.5,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:16.5,,
Mosfet,,2,edge:2:diagram_to_component:16.6,16.6,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:16.6,,
,,2,edge:2:diagram_to_net:N1,,,,,,,N1,1,HAS_NET,,,diagram:2,net:2:N1,,
,,2,edge:2:diagram_to_net:N2,,,,,,,N2,2,HAS_NET,,,diagram:2,net:2:N2,,
,,2,edge:2:diagram_to_net:N3,,,,,,,N3,3,HAS_NET,,,diagram:2,net:2:N3,,
,,2,edge:2:diagram_to_net:N4,,,,,,,N4,4,HAS_NET,,,diagram:2,net:2:N4,,
,,2,edge:2:diagram_to_net:N5,,,,,,,N5,5,HAS_NET,,,diagram:2,net:2:N5,,
,,2,edge:2:diagram_to_net:N6,,,,,,,N6,6,HAS_NET,,,diagram:2,net:2:N6,,
,,2,edge:2:diagram_to_net:N7,,,,,,,N7,7,HAS_NET,,,diagram:2,net:2:N7,,
,,2,edge:2:component:16.1:terminal:16.1:t1,16.1,,,,,,,,HAS_TERMINAL,right,,component:2:16.1,terminal:2:16.1:t1,16.1:t1,t1
,,2,edge:2:component:16.1:terminal:16.1:t2,16.1,,,,,,,,HAS_TERMINAL,top,,component:2:16.1,terminal:2:16.1:t2,16.1:t2,t2
,,2,edge:2:component:16.1:terminal:16.1:t3,16.1,,,,,,,,HAS_TERMINAL,bottom,,component:2:16.1,terminal:2:16.1:t3,16.1:t3,t3
,,2,edge:2:component:16.2:terminal:16.2:t1,16.2,,,,,,,,HAS_TERMINAL,right,,component:2:16.2,terminal:2:16.2:t1,16.2:t1,t1
,,2,edge:2:component:16.2:terminal:16.2:t2,16.2,,,,,,,,HAS_TERMINAL,top,,component:2:16.2,terminal:2:16.2:t2,16.2:t2,t2
,,2,edge:2:component:16.2:terminal:16.2:t3,16.2,,,,,,,,HAS_TERMINAL,bottom,,component:2:16.2,terminal:2:16.2:t3,16.2:t3,t3
,,2,edge:2:component:16.3:terminal:16.3:t1,16.3,,,,,,,,HAS_TERMINAL,left,,component:2:16.3,terminal:2:16.3:t1,16.3:t1,t1
,,2,edge:2:component:16.3:terminal:16.3:t2,16.3,,,,,,,,HAS_TERMINAL,top,,component:2:16.3,terminal:2:16.3:t2,16.3:t2,t2
,,2,edge:2:component:16.3:terminal:16.3:t3,16.3,,,,,,,,HAS_TERMINAL,bottom,,component:2:16.3,terminal:2:16.3:t3,16.3:t3,t3
,,2,edge:2:component:16.4:terminal:16.4:t1,16.4,,,,,,,,HAS_TERMINAL,left,,component:2:16.4,terminal:2:16.4:t1,16.4:t1,t1
,,2,edge:2:component:16.4:terminal:16.4:t2,16.4,,,,,,,,HAS_TERMINAL,top,,component:2:16.4,terminal:2:16.4:t2,16.4:t2,t2
,,2,edge:2:component:16.4:terminal:16.4:t3,16.4,,,,,,,,HAS_TERMINAL,bottom,,component:2:16.4,terminal:2:16.4:t3,16.4:t3,t3
,,2,edge:2:component:22.1:terminal:22.1:t1,22.1,,,,,,,,HAS_TERMINAL,top,,component:2:22.1,terminal:2:22.1:t1,22.1:t1,t1
,,2,edge:2:component:22.1:terminal:22.1:t2,22.1,,,,,,,,HAS_TERMINAL,bottom,,component:2:22.1,terminal:2:22.1:t2,22.1:t2,t2
