 time            time            v(N001)         v(N002)         v(N003)        
 2.86280000e-02  2.86280000e-02  0.00000000e+00  7.09037857e+00  0.00000000e+00 
 2.87280000e-02  2.87280000e-02  0.00000000e+00  6.60257550e+00  0.00000000e+00 
 2.88280000e-02  2.88280000e-02  0.00000000e+00  6.10825648e+00  0.00000000e+00 
 2.89280000e-02  2.89280000e-02  0.00000000e+00  5.60790935e+00  0.00000000e+00 
 2.90280000e-02  2.90280000e-02  0.00000000e+00  5.10202789e+00  0.00000000e+00 
 2.91280000e-02  2.91280000e-02  0.00000000e+00  4.59111135e+00  0.00000000e+00 
 2.92280000e-02  2.92280000e-02  0.00000000e+00  4.07566393e+00  0.00000000e+00 
 2.93280000e-02  2.93280000e-02  0.00000000e+00  3.55619433e+00  0.00000000e+00 
 2.94280000e-02  2.94280000e-02  0.00000000e+00  3.03321519e+00  0.00000000e+00 
 2.95280000e-02  2.95280000e-02  0.00000000e+00  2.50724263e+00  0.00000000e+00 
 2.96280000e-02  2.96280000e-02  0.00000000e+00  1.97879573e+00  0.00000000e+00 
 2.97280000e-02  2.97280000e-02  0.00000000e+00  1.44839599e+00  0.00000000e+00 
 2.98280000e-02  2.98280000e-02  0.00000000e+00  9.16566864e-01  0.00000000e+00 
 2.99280000e-02  2.99280000e-02  0.00000000e+00  3.83833196e-01  0.00000000e+00 
 3.00280000e-02  3.00280000e-02  0.00000000e+00 -1.49279269e-01  0.00000000e+00 
 3.01280000e-02  3.01280000e-02  0.00000000e+00 -6.82244414e-01  0.00000000e+00 
 3.02280000e-02  3.02280000e-02  0.00000000e+00 -1.21453627e+00  0.00000000e+00 
 3.03280000e-02  3.03280000e-02  0.00000000e+00 -1.74562952e+00  0.00000000e+00 
 3.04280000e-02  3.04280000e-02  0.00000000e+00 -2.27500004e+00  0.00000000e+00 
 3.05280000e-02  3.05280000e-02  0.00000000e+00 -2.80212542e+00  0.00000000e+00 
 3.06280000e-02  3.06280000e-02  0.00000000e+00 -3.32648543e+00  0.00000000e+00 
 3.07280000e-02  3.07280000e-02  0.00000000e+00 -3.84756261e+00  0.00000000e+00 
 3.08280000e-02  3.08280000e-02  0.00000000e+00 -4.36484270e+00  0.00000000e+00 
 3.09280000e-02  3.09280000e-02  0.00000000e+00 -4.87781523e+00  0.00000000e+00 
 3.10280000e-02  3.10280000e-02  0.00000000e+00 -5.38597394e+00  0.00000000e+00 
 3.11280000e-02  3.11280000e-02  0.00000000e+00 -5.88881734e+00  0.00000000e+00 
 3.12280000e-02  3.12280000e-02  0.00000000e+00 -6.38584919e+00  0.00000000e+00 
 3.13280000e-02  3.13280000e-02  0.00000000e+00 -6.87657898e+00  0.00000000e+00 
 3.14280000e-02  3.14280000e-02  0.00000000e+00 -7.36052241e+00  0.00000000e+00 
 3.15280000e-02  3.15280000e-02  0.00000000e+00 -7.83720190e+00  0.00000000e+00 
 3.16280000e-02  3.16280000e-02  0.00000000e+00 -8.30614702e+00  0.00000000e+00 
 3.17280000e-02  3.17280000e-02  0.00000000e+00 -8.76689497e+00  0.00000000e+00 
 3.18280000e-02  3.18280000e-02  0.00000000e+00 -9.21899106e+00  0.00000000e+00 
 3.19280000e-02  3.19280000e-02  0.00000000e+00 -9.66198911e+00  0.00000000e+00 
 3.20280000e-02  3.20280000e-02  0.00000000e+00 -1.00954519e+01  0.00000000e+00 
 3.21280000e-02  3.21280000e-02  0.00000000e+00 -1.05189518e+01  0.00000000e+00 
 3.22280000e-02  3.22280000e-02  0.00000000e+00 -1.09320707e+01  0.00000000e+00 
 3.23280000e-02  3.23280000e-02  0.00000000e+00 -1.13344010e+01  0.00000000e+00 
 3.24280000e-02  3.24280000e-02  0.00000000e+00 -1.17255456e+01  0.00000000e+00 
 3.25280000e-02  3.25280000e-02  0.00000000e+00 -1.21051185e+01  0.00000000e+00 
 3.26280000e-02  3.26280000e-02  0.00000000e+00 -1.24727451e+01  0.00000000e+00 
 3.27280000e-02  3.27280000e-02  0.00000000e+00 -1.28280626e+01  0.00000000e+00 
 3.28280000e-02  3.28280000e-02  0.00000000e+00 -1.31707203e+01  0.00000000e+00 
 3.29280000e-02  3.29280000e-02  0.00000000e+00 -1.35003802e+01  0.00000000e+00 
 3.30280000e-02  3.30280000e-02  0.00000000e+00 -1.38167168e+01  0.00000000e+00 
 3.31280000e-02  3.31280000e-02  0.00000000e+00 -1.41194180e+01  0.00000000e+00 
 3.32280000e-02  3.32280000e-02  0.00000000e+00 -1.44081850e+01  0.00000000e+00 
 3.33280000e-02  3.33280000e-02  0.00000000e+00 -1.46827328e+01  0.00000000e+00 
 3.34280000e-02  3.34280000e-02  0.00000000e+00 -1.49427906e+01  0.00000000e+00 
 3.35280000e-02  3.35280000e-02  0.00000000e+00 -1.51881017e+01  0.00000000e+00 
 3.36280000e-02  3.36280000e-02  0.00000000e+00 -1.54184239e+01  0.00000000e+00 
 3.37280000e-02  3.37280000e-02  0.00000000e+00 -1.56335300e+01  0.00000000e+00 
 3.38280000e-02  3.38280000e-02  0.00000000e+00 -1.58332077e+01  0.00000000e+00 
 3.39280000e-02  3.39280000e-02  0.00000000e+00 -1.60172600e+01  0.00000000e+00 
 3.40280000e-02  3.40280000e-02  0.00000000e+00 -1.61855051e+01  0.00000000e+00 
 3.41280000e-02  3.41280000e-02  0.00000000e+00 -1.63377771e+01  0.00000000e+00 
 3.42280000e-02  3.42280000e-02  0.00000000e+00 -1.64739257e+01  0.00000000e+00 
 3.43280000e-02  3.43280000e-02  0.00000000e+00 -1.65938165e+01  0.00000000e+00 
 3.44280000e-02  3.44280000e-02  0.00000000e+00 -1.66973312e+01  0.00000000e+00 
 3.45280000e-02  3.45280000e-02  0.00000000e+00 -1.67843677e+01  0.00000000e+00 
 3.46280000e-02  3.46280000e-02  0.00000000e+00 -1.68548400e+01  0.00000000e+00 
 3.47280000e-02  3.47280000e-02  0.00000000e+00 -1.69086786e+01  0.00000000e+00 
 3.48280000e-02  3.48280000e-02  0.00000000e+00 -1.69458304e+01  0.00000000e+00 
 3.49280000e-02  3.49280000e-02  0.00000000e+00 -1.69662588e+01  0.00000000e+00 
 3.50280000e-02  3.50280000e-02  0.00000000e+00 -1.69699434e+01  0.00000000e+00 
 3.51280000e-02  3.51280000e-02  0.00000000e+00 -1.69568808e+01  0.00000000e+00 
 3.52280000e-02  3.52280000e-02  0.00000000e+00 -1.69270838e+01  0.00000000e+00 
 3.53280000e-02  3.53280000e-02  0.00000000e+00 -1.68805818e+01  0.00000000e+00 
 3.54280000e-02  3.54280000e-02  0.00000000e+00 -1.68174207e+01  0.00000000e+00 
 3.55280000e-02  3.55280000e-02  0.00000000e+00 -1.67376628e+01  0.00000000e+00 
 3.56280000e-02  3.56280000e-02  0.00000000e+00 -1.66413869e+01  0.00000000e+00 
 3.57280000e-02  3.57280000e-02  0.00000000e+00 -1.65286880e+01  0.00000000e+00 
 3.58280000e-02  3.58280000e-02  0.00000000e+00 -1.63996772e+01  0.00000000e+00 
 3.59280000e-02  3.59280000e-02  0.00000000e+00 -1.62544819e+01  0.00000000e+00 
 3.60280000e-02  3.60280000e-02  0.00000000e+00 -1.60932455e+01  0.00000000e+00 
 3.61280000e-02  3.61280000e-02  0.00000000e+00 -1.59161269e+01  0.00000000e+00 
 3.62280000e-02  3.62280000e-02  0.00000000e+00 -1.57233010e+01  0.00000000e+00 
 3.63280000e-02  3.63280000e-02  0.00000000e+00 -1.55149581e+01  0.00000000e+00 
 3.64280000e-02  3.64280000e-02  0.00000000e+00 -1.52913039e+01  0.00000000e+00 
 3.65280000e-02  3.65280000e-02  0.00000000e+00 -1.50525589e+01  0.00000000e+00 
 3.66280000e-02  3.66280000e-02  0.00000000e+00 -1.47989590e+01  0.00000000e+00 
 3.67280000e-02  3.67280000e-02  0.00000000e+00 -1.45307542e+01  0.00000000e+00 
 3.68280000e-02  3.68280000e-02  0.00000000e+00 -1.42482093e+01  0.00000000e+00 
 3.69280000e-02  3.69280000e-02  0.00000000e+00 -1.39516032e+01  0.00000000e+00 
 3.70280000e-02  3.70280000e-02  0.00000000e+00 -1.36412285e+01  0.00000000e+00 
 3.71280000e-02  3.71280000e-02  0.00000000e+00 -1.33173915e+01  0.00000000e+00 
 3.72280000e-02  3.72280000e-02  0.00000000e+00 -1.29804120e+01  0.00000000e+00 
 3.73280000e-02  3.73280000e-02  0.00000000e+00 -1.26306223e+01  0.00000000e+00 
 3.74280000e-02  3.74280000e-02  0.00000000e+00 -1.22683677e+01  0.00000000e+00 
 3.75280000e-02  3.75280000e-02  0.00000000e+00 -1.18940057e+01  0.00000000e+00 
 3.76280000e-02  3.76280000e-02  0.00000000e+00 -1.15079058e+01  0.00000000e+00 
 3.77280000e-02  3.77280000e-02  0.00000000e+00 -1.11104489e+01  0.00000000e+00 
 3.78280000e-02  3.78280000e-02  0.00000000e+00 -1.07020274e+01  0.00000000e+00 
 3.79280000e-02  3.79280000e-02  0.00000000e+00 -1.02830443e+01  0.00000000e+00 
 3.80280000e-02  3.80280000e-02  0.00000000e+00 -9.85391302e+00  0.00000000e+00 
 3.81280000e-02  3.81280000e-02  0.00000000e+00 -9.41505714e+00  0.00000000e+00 
 3.82280000e-02  3.82280000e-02  0.00000000e+00 -8.96690974e+00  0.00000000e+00 
 3.83280000e-02  3.83280000e-02  0.00000000e+00 -8.50991309e+00  0.00000000e+00 
 3.84280000e-02  3.84280000e-02  0.00000000e+00 -8.04451818e+00  0.00000000e+00 
 3.85280000e-02  3.85280000e-02  0.00000000e+00 -7.57118430e+00  0.00000000e+00 
 3.86280000e-02  3.86280000e-02  0.00000000e+00 -7.09037857e+00  0.00000000e+00 
 3.87280000e-02  3.87280000e-02  0.00000000e+00 -6.60257550e+00  0.00000000e+00 
 3.88280000e-02  3.88280000e-02  0.00000000e+00 -6.10825648e+00  0.00000000e+00 
 3.89280000e-02  3.89280000e-02  0.00000000e+00 -5.60790935e+00  0.00000000e+00 
 3.90280000e-02  3.90280000e-02  0.00000000e+00 -5.10202789e+00  0.00000000e+00 
 3.91280000e-02  3.91280000e-02  0.00000000e+00 -4.59111135e+00  0.00000000e+00 
 3.92280000e-02  3.92280000e-02  0.00000000e+00 -4.07566393e+00  0.00000000e+00 
 3.93280000e-02  3.93280000e-02  0.00000000e+00 -3.55619433e+00  0.00000000e+00 
 3.94280000e-02  3.94280000e-02  0.00000000e+00 -3.03321519e+00  0.00000000e+00 
 3.95280000e-02  3.95280000e-02  0.00000000e+00 -2.50724263e+00  0.00000000e+00 
 3.96280000e-02  3.96280000e-02  0.00000000e+00 -1.97879573e+00  0.00000000e+00 
 3.97280000e-02  3.97280000e-02  0.00000000e+00 -1.44839599e+00  0.00000000e+00 
 3.98280000e-02  3.98280000e-02  0.00000000e+00 -9.16566864e-01  0.00000000e+00 
 3.99140000e-02  3.99140000e-02  0.00000000e+00 -4.58450746e-01  0.00000000e+00 
 4.00000000e-02  4.00000000e-02  0.00000000e+00 -8.31319639e-15  0.00000000e+00 
