time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),v(N009),v(N010),@dled12_1[id]
0.00184749599,7.99991203,0.532730508,0.0729515905,11.9931729,12.0,10.7260957,10.92775,9.85551454,9.59961802,2.54516103,0.000161874766
0.00189749599,7.99993343,0.533569926,0.0737947404,11.9931729,12.0,10.7260957,10.9599483,9.91991057,9.60988531,2.53558166,0.000161862476
0.00194749599,7.99994958,0.534409283,0.0746378284,11.9931729,12.0,10.7260957,10.9911796,9.98237288,9.62010816,2.52603258,0.000161850188
0.00199749599,7.99996175,0.535248577,0.0754808548,11.9931729,12.0,10.7260957,11.0214732,10.0429595,9.63028678,2.51651376,0.000161837899
0.00204749599,7.99997093,0.53608781,0.0763238195,11.9931729,12.0,10.7260957,11.050857,10.1017269,9.64042137,2.50702515,0.000161825613
0.00209749599,7.99997785,0.536926981,0.0771667224,11.9931729,12.0,10.7260957,11.0793586,10.1587296,9.65051212,2.49756671,0.000161813327
0.00214749599,7.99998306,0.537766091,0.0780095637,11.9931729,12.0,10.7260957,11.1070044,10.2140208,9.66055923,2.4881384,0.000161801043
0.00219749599,7.999987,0.538605138,0.0788523433,11.9931729,12.0,10.7260957,11.13382,10.2676517,9.67056288,2.47874019,0.000161788758
0.00224749599,7.99998997,0.539444125,0.0796950611,11.9931729,12.0,10.7260957,11.1598305,10.3196723,9.68052328,2.46937202,0.000161776475
0.00229749599,7.9999922,0.540283049,0.0805377173,11.9931729,12.0,10.7260957,11.1850599,10.3701307,9.69044061,2.46003386,0.000161764193
0.0023442183,7.99999379,0.541066923,0.0813250785,11.9931729,12.0,10.7260957,11.20795,10.4159106,9.69966872,2.45133459,0.000161752717
0.0023942183,7.99999509,0.541905728,0.0821676153,11.9931729,12.0,10.7260957,11.2317344,10.4634792,9.70950362,2.44205469,0.000161740436
0.0024442183,7.99999607,0.542744471,0.0830100905,11.9931729,12.0,10.7260957,11.2548046,10.5096192,9.71929567,2.43280432,0.000161728157
0.0024942183,7.9999968,0.543583153,0.083852504,11.9931729,12.0,10.7260957,11.277182,10.5543737,9.7290454,2.42358378,0.000161715877
0.0025442183,7.99999736,0.544421773,0.0846948559,11.9931729,12.0,10.7260957,11.2988874,10.5977842,9.73875299,2.41439303,0.000161703601
0.00255808591,7.99999749,0.544654355,0.0849284731,11.9931729,12.0,10.7260953,0.0175186625,10.5149504,1.26823816,-6.0521806,0.000161700194
0.00256311682,7.99999753,0.54473873,0.0850132239,11.9931729,12.0,10.7260968,0.0171368601,10.4507437,1.26682545,-6.04883712,0.00016169896
0.00256559781,7.99999755,0.54478034,0.0850550185,11.9931729,12.0,10.7260942,0.0174444359,10.4192249,1.26694355,-6.04637464,0.00016169835
0.00256871262,7.99999758,0.544832579,0.0851074902,11.9931729,12.0,10.726098,0.017077234,10.3797885,1.26585562,-6.04452032,0.000161697586
0.00257160665,7.9999976,0.544881115,0.0851562424,11.9931729,12.0,10.7260933,0.0173854271,10.3432814,1.26590881,-6.04173447,0.000161696874
0.00257435489,7.99999762,0.544927206,0.0852025384,11.9931729,12.0,10.7260988,0.0170282579,10.3087324,1.26489295,-6.04015627,0.0001616962
0.00257649878,7.99999764,0.544963161,0.0852386536,11.9931729,12.0,10.7260923,0.0173375178,10.281861,1.26506677,-6.03795948,0.000161695673
0.00257785172,7.99999765,0.544985851,0.0852614447,11.9931729,12.0,10.7261,0.0169952548,10.2649395,1.26429293,-6.03745696,0.000161695342
0.00257885965,7.99999766,0.545002755,0.0852784238,11.9931729,12.0,10.7260904,0.01731365,10.2523512,1.26465945,-6.03613971,0.000161695094
0.00257938607,7.99999766,0.545011584,0.0852872917,11.9931729,12.0,10.7261026,0.0169823177,10.2457827,1.26403181,-6.03627086,0.000161694965
0.002579598,7.99999766,0.545015138,0.0852908618,11.9931728,12.0,10.7260862,0.0173023835,10.2431395,1.26452685,-6.03557594,0.000161694912
0.00257965075,7.99999766,0.545016023,0.0852917503,11.9931729,12.0,10.7261075,0.0169940965,10.2424818,1.26400605,-6.03604699,0.0001616949
0.00257965381,7.99999766,0.545016074,0.0852918019,11.9931729,12.0,10.7260976,0.0171733143,10.2424436,1.26433782,-6.03571234,0.000161694898
0.00257965569,7.99999766,0.545016106,0.0852918336,11.9931729,12.0,10.726097,0.0171476655,10.2424201,1.26422707,-6.03582132,0.000161694899
0.00257965637,7.99999766,0.545016117,0.0852918451,11.9931729,12.0,10.7260968,0.0171398708,10.2424117,1.26426642,-6.03578132,0.000161694898
0.00257965741,7.99999766,0.545016134,0.0852918625,11.9931729,12.0,10.7260966,0.0171433398,10.2423988,1.26424392,-6.03580285,0.000161694898
0.00257965862,7.99999766,0.545016155,0.0852918829,11.9931729,12.0,10.7260965,0.0171416025,10.2423836,1.26425903,-6.03578659,0.000161694897
0.00257966104,7.99999766,0.545016195,0.0852919237,11.9931729,12.0,10.7260962,0.0171426181,10.2423534,1.26424697,-6.03579637,0.000161694898
0.00257966589,7.99999766,0.545016277,0.0852920053,11.9931729,12.0,10.7260959,0.017141797,10.242293,1.26425636,-6.03578241,0.000161694896
0.00257967558,7.99999767,0.545016439,0.0852921686,11.9931729,12.0,10.7260958,0.0171423691,10.2421722,1.26424511,-6.03578452,0.000161694894
0.00257968644,7.99999767,0.545016621,0.0852923516,11.9931729,12.0,10.7260957,0.0171416616,10.2420367,1.26425245,-6.03576694,0.00016169489
0.00257969798,7.99999767,0.545016815,0.085292546,11.9931729,12.0,10.7260957,0.0171421,10.2418928,1.26424159,-6.03576691,0.000161694888
0.0025797095,7.99999767,0.545017008,0.0852927401,11.9931729,12.0,10.7260957,0.0171414889,10.2417492,1.26424817,-6.03574946,0.000161694885
0.0025797235,7.99999767,0.545017243,0.0852929758,11.9931729,12.0,10.7260957,0.0171418122,10.2415747,1.26423749,-6.03574695,0.000161694882
0.00257973903,7.99999767,0.545017503,0.0852932376,11.9931729,12.0,10.7260957,0.0171412395,10.241381,1.26424287,-6.03572691,0.000161694878
0.00257975825,7.99999767,0.545017826,0.0852935612,11.9931729,12.0,10.7260957,0.0171414495,10.2411414,1.26423171,-6.03571996,0.000161694874
0.00257978046,7.99999767,0.545018198,0.0852939354,11.9931729,12.0,10.7260957,0.017140864,10.2408645,1.2642356,-6.03569512,0.000161694867
0.00257980921,7.99999767,0.54501868,0.0852944197,11.9931729,12.0,10.7260957,0.0171409412,10.240506,1.26422307,-6.03568053,0.000161694861
0.00257984548,7.99999767,0.545019288,0.0852950306,11.9931729,12.0,10.7260957,0.0171402528,10.2400539,1.26422433,-6.03564507,0.000161694851
0.00257989757,7.99999767,0.545020162,0.0852959082,11.9931729,12.0,10.7260957,0.0171400813,10.2394045,1.26420796,-6.03561231,0.000161694839
0.00257997503,7.99999767,0.545021461,0.0852972131,11.9931729,12.0,10.7260957,0.0171390141,10.2384389,1.26420202,-6.0355452,0.00016169482
0.00258011834,7.99999767,0.545023865,0.0852996271,11.9931729,12.0,10.7260957,0.0171379547,10.2366528,1.26417006,-6.03544202,0.000161694785
0.00258040494,7.99999767,0.545028671,0.0853044551,11.9931729,12.0,10.7260957,0.0171348843,10.2330816,1.26412814,-6.03521366,0.000161694714
0.00258097816,7.99999768,0.545038285,0.0853141112,11.9931729,12.0,10.7260957,0.0171296932,10.225943,1.26402236,-6.03477893,0.000161694574
0.00258212458,7.99999768,0.545057511,0.0853334233,11.9931729,12.0,10.7260957,0.0171183785,10.2116806,1.26383274,-6.03388762,0.000161694292
0.00258441743,7.9999977,0.545095964,0.0853720474,11.9931729,12.0,10.7260957,0.0170967379,10.1832157,1.26343167,-6.03212732,0.00016169373
0.00258900313,7.99999774,0.54517287,0.0854492953,11.9931729,12.0,10.7260957,0.0170526982,10.1265236,1.26265182,-6.02858631,0.000161692603
0.00259817454,7.9999978,0.545326679,0.0856037895,11.9931729,12.0,10.7260957,0.0169662899,10.0140848,1.26107172,-6.02153232,0.000161690352
0.00261651735,7.99999793,0.545634292,0.0859127716,11.9931729,12.0,10.7260957,0.0167954092,9.79293597,1.2579394,-6.00742675,0.000161685848
0.00265320297,7.99999814,0.546249494,0.0865307109,11.9931729,12.0,10.7260957,0.0164657828,9.36514389,1.25167669,-5.97933463,0.000161676842
0.00270320297,7.99999836,0.547087918,0.0873728667,11.9931729,12.0,10.7260957,0.0160388466,8.81197579,1.24321081,-5.94123579,0.000161664566
0.00275320297,7.99999854,0.54792628,0.0882149609,11.9931729,12.0,10.7260957,0.0156377809,8.29151381,1.23479151,-5.90338703,0.000161652293
0.00280320297,7.99999867,0.548764581,0.0890569934,11.9931729,12.0,10.7260957,0.0152598324,7.80182419,1.22644616,-5.86575915,0.000161640019
0.00285320297,7.99999876,0.54960282,0.0898989643,11.9931729,12.0,10.7260957,0.0149048506,7.34108752,1.21814512,-5.82837996,0.000161627748
0.00290320297,7.99999884,0.550440997,0.0907408735,11.9931729,12.0,10.7260957,0.0145702585,6.90759195,1.2099171,-5.79121892,0.000161615476
0.00295320297,7.99999889,0.551279113,0.0915827212,11.9931729,12.0,10.7260957,0.014256067,6.49972685,1.20173251,-5.75430382,0.000161603206
0.00300320297,7.99999893,0.552117167,0.0924245072,11.9931729,12.0,10.7260957,0.0139598515,6.11597681,1.19362003,-5.71760415,0.000161590936
0.00305320297,7.99999896,0.552955159,0.0932662315,11.9931729,12.0,10.7260957,0.0136817655,5.75491603,1.18555012,-5.68114769,0.000161578669
0.00307081604,7.99999897,0.553250337,0.093562724,11.9931729,12.0,10.7260957,0.013587384,5.63291149,1.18273339,-5.66834727,0.000161574346
0.00307997806,7.99999898,0.55340388,0.0937169512,11.9931729,12.0,10.7260957,0.0135395571,5.57047614,1.18125855,-5.66171225,0.000161572099
0.00308897243,7.99999898,0.553554612,0.0938683543,11.9931729,12.0,10.7260957,0.0134925043,5.50985763,1.17982691,-5.65519167,0.000161569891
0.00309922683,7.99999899,0.553726457,0.0940409652,11.9931729,12.0,10.7260957,0.013440152,5.44155256,1.17818141,-5.64778208,0.000161567376
0.00310160601,7.99999899,0.553766328,0.0940810133,11.9931729,12.0,10.7260964,8.18754573,5.43766731,9.47670501,2.65129849,0.000161566791
0.00310246102,7.99999899,0.553780656,0.0940954054,11.9931729,12.0,10.7260954,9.22360337,5.44107286,9.48485362,2.65909238,0.000161566583
0.00310298431,7.99999899,0.553789426,0.0941042136,11.9931729,12.0,10.7260955,8.26130161,5.44317889,9.47704131,2.65106298,0.000161566453
0.00310349466,7.99999899,0.553797978,0.0941128043,11.9931729,12.0,10.7260962,9.14265617,5.44520642,9.48503056,2.65884051,0.000161566329
0.00310426504,7.99999899,0.553810888,0.0941257718,11.9931729,12.0,10.7260951,8.32836349,5.44829607,9.47736641,2.65085679,0.000161566139
0.00310499249,7.99999899,0.553823079,0.0941380167,11.9931729,12.0,10.7260964,9.09613216,5.45119026,9.48532955,2.65851819,0.000161565961
0.00310591387,7.99999899,0.553838519,0.0941535258,11.9931729,12.0,10.726095,8.37458778,5.45487825,9.47775204,2.65055852,0.000161565735
0.00310707033,7.99999899,0.553857899,0.094172992,11.9931729,12.0,10.7260964,9.06823371,5.45948172,9.48575502,2.65808188,0.000161565452
0.00310850992,7.99999899,0.553882023,0.094197224,11.9931729,12.0,10.726095,8.40457019,5.46522944,9.47833129,2.65006115,0.000161565098
0.00311052933,7.99999899,0.553915864,0.0942312157,11.9931729,12.0,10.7260964,9.05694761,5.47326131,9.48648784,2.65738036,0.000161564603
0.00311347435,7.99999899,0.553965216,0.0942807874,11.9931729,12.0,10.726095,8.42701606,5.48497943,9.47941325,2.64908486,0.00016156388
0.0031181773,7.99999899,0.554044027,0.094359949,11.9931729,12.0,10.7260964,9.06404604,5.50362562,9.48813211,2.65585459,0.000161562727
0.00312660239,7.999999,0.554185211,0.0945017617,11.9931729,12.0,10.726095,8.45786688,5.53692099,9.48224351,2.64647594,0.000161560659
0.00314345259,7.999999,0.554467573,0.0947853817,11.9931729,12.0,10.7260964,9.11117968,5.60297529,9.49356628,2.65082523,0.000161556526
0.00315812998,7.99999901,0.55471352,0.0950324237,11.9931729,12.0,10.726095,8.52123031,5.65997778,9.48903842,2.64023027,0.000161552924
0.0031657334,7.99999901,0.554840927,0.0951603983,11.9931729,12.0,10.7260964,9.15148126,5.68929379,9.49835516,2.64640666,0.00016155106
0.003171082,7.99999901,0.55493055,0.0952504208,11.9931729,12.0,10.726095,8.55069616,5.70984948,9.49182706,2.63767055,0.000161549747
0.00317591882,7.99999901,0.555011597,0.0953318289,11.9931729,12.0,10.7260964,9.16546245,5.72836432,9.50053687,2.6443844,0.000161548561
0.00318136138,7.99999901,0.555102793,0.0954234313,11.9931729,12.0,10.7260951,8.57578272,5.74915066,9.49404681,2.63564927,0.000161547225
0.00319224648,7.99999902,0.555285183,0.0956066339,11.9931729,12.0,10.7260964,9.1926868,5.7904917,9.50404609,2.64116116,0.000161544556
0.00321401669,7.99999902,0.555649955,0.0959730304,11.9931729,12.0,10.7260951,8.63931907,5.8723813,9.50104758,2.62919883,0.000161539215
0.00325755711,7.99999903,0.556379463,0.0967057883,11.9931729,12.0,10.7260964,9.31296331,6.03291738,9.51801173,2.62827917,0.000161528535
0.00330755711,7.99999904,0.557217142,0.0975471993,11.9931729,12.0,10.7260951,8.80977587,6.21210926,9.52099264,2.61079495,0.000161516271
0.00335755711,7.99999904,0.55805476,0.0983885487,11.9931729,12.0,10.7260964,9.48891301,6.3859036,9.53923076,2.60864463,0.000161504009
0.00340755711,7.99999905,0.558892315,0.0992298365,11.9931729,12.0,10.7260951,8.98151355,6.55449543,9.54214043,2.59124224,0.000161491746
0.00345755711,7.99999905,0.55972981,0.100071063,11.9931729,12.0,10.7260964,9.65442551,6.71800843,9.56026427,2.58913025,0.000161479485
0.00350755711,7.99999905,0.560567242,0.100912227,11.9931729,12.0,10.7260951,9.14312025,6.87662755,9.56310542,2.57181148,0.000161467224
0.00355755711,7.99999906,0.561404613,0.10175333,11.9931729,12.0,10.7260964,9.81011871,7.03046741,9.58111609,2.56973796,0.000161454966
0.00360755711,7.99999906,0.562241923,0.102594372,11.9931729,12.0,10.7260951,9.29519529,7.17970376,9.58388924,2.55250237,0.000161442706
0.00365755711,7.99999906,0.563079171,0.103435352,11.9931729,12.0,10.7260964,9.95657348,7.3244427,9.60178781,2.55046746,0.00016143045
0.00370755711,7.99999906,0.563916357,0.10427627,11.9931729,12.0,10.7260951,9.43830253,7.46485131,9.6044935,2.53331462,0.000161418192
0.00375755711,7.99999906,0.564753482,0.105117127,11.9931729,12.0,10.7260964,10.0943363,7.6010277,9.62228104,2.53131845,0.000161405937
0.00380755711,7.99999906,0.565590545,0.105957922,11.9931729,12.0,10.7260951,9.57297247,7.73313079,9.62491978,2.51424794,0.000161393682
0.00385755711,7.99999906,0.566427547,0.106798656,11.9931729,12.0,10.7260964,10.2239214,7.86125115,9.64259737,2.51229061,0.000161381428
0.00390755711,7.99999906,0.567264487,0.107639328,11.9931729,12.0,10.7260951,9.69970421,7.98554003,9.64516966,2.495302,0.000161369175
0.00395755711,7.99999906,0.568101366,0.108479939,11.9931729,12.0,10.7260964,10.3458125,8.10608093,9.66273834,2.49338362,0.000161356923
0.00400755711,7.99999906,0.568938183,0.109320488,11.9931729,12.0,10.7260951,9.81896733,8.22301785,9.66524471,2.47647648,0.000161344671
0.00405755711,7.99999906,0.569774938,0.110160976,11.9931729,12.0,10.7260964,10.4604648,8.33642765,9.68270552,2.47459715,0.000161332422
0.00410755711,7.99999906,0.570611632,0.111001402,11.9931729,12.0,10.7260951,9.93120362,8.44644753,9.68514648,2.45777105,0.000161320172
0.00415755711,7.99999906,0.571448265,0.111841766,11.9931729,12.0,10.7260964,10.5683065,8.55314807,9.70250044,2.45593086,0.000161307924
0.00420755711,7.99999906,0.572284836,0.112682069,11.9931729,12.0,10.7260951,10.0368287,8.65666009,9.70487649,2.43918536,0.000161295675
0.00425755711,7.99999906,0.573121345,0.113522311,11.9931729,12.0,10.7260964,10.6697405,8.75704826,9.72212462,2.4373844,0.00016128343
0.00430755711,7.99999906,0.573957793,0.114362491,11.9931729,12.0,10.7260951,10.1362338,8.85443739,9.72443627,2.42071907,0.000161271183
0.00435755711,7.99999906,0.574794179,0.115202609,11.9931729,12.0,10.7260964,10.7651459,8.94888661,9.74157958,2.4189574,0.000161258939
0.00440755711,7.99999906,0.575630504,0.116042666,11.9931729,12.0,10.7260951,10.2297866,9.04051506,9.74382731,2.40237182,0.000161246694
0.00445755711,7.99999906,0.576466768,0.116882662,11.9931729,12.0,10.7260964,10.8548794,9.12937664,9.7608668,2.4006495,0.000161234452
0.00450755711,7.99999906,0.577302969,0.117722596,11.9931729,12.0,10.7260951,10.3178334,9.21558518,9.76305112,2.38414322,0.000161222209
0.00455755711,7.99999906,0.57813911,0.118562468,11.9931729,12.0,10.7260964,10.9392765,9.29918968,9.77998776,2.38246032,0.000161209968
0.00460755711,7.99999906,0.578975189,0.119402279,11.9931729,12.0,10.7260951,10.4006999,9.38029893,9.78210916,2.36603292,0.000161197727
0.00465755711,7.99999906,0.579811206,0.120242029,11.9931729,12.0,10.7260964,11.0186529,9.45895732,9.79894393,2.36438947,0.000161185489
0.00470755711,7.99999906,0.580647162,0.121081717,11.9931729,12.0,10.7260951,10.4786925,9.53526892,9.80100291,2.34804052,0.000161173249
0.00475755711,7.99999906,0.581483057,0.121921344,11.9931729,12.0,10.7260964,11.0933057,9.6092738,9.81773676,2.34643658,0.000161161012
0.00480755711,7.99999906,0.58231889,0.122760909,11.9931729,12.0,10.7260951,10.5520994,9.68107157,9.8197338,2.33016564,0.000161148775
0.00485755711,7.99999906,0.583154661,0.123600413,11.9931729,12.0,10.7260964,11.1635143,9.75069822,9.8363677,2.32860123,0.00016113654
0.00490755711,7.99999906,0.583990371,0.124439855,11.9931729,12.0,10.7260951,10.6211919,9.81824918,9.83830328,2.31240787,0.000161124304
0.00495755711,7.99999906,0.58482602,0.125279236,11.9931729,12.0,10.7260964,11.2295416,9.88375659,9.85483817,2.31088302,0.000161112071
0.00500755711,7.99999906,0.585661607,0.126118555,11.9931729,12.0,10.7260951,10.6862251,9.94731195,9.85671277,2.29476681,0.000161099837
0.00505755711,7.99999906,0.586497133,0.126957813,11.9931729,12.0,10.7260964,11.2916351,10.0089438,9.87314957,2.29328155,0.000161087605
0.00510755711,7.99999906,0.587332597,0.12779701,11.9931729,12.0,10.7260951,10.7474393,10.06874,9.87496368,2.27724204,0.000161075373
0.00515755711,7.99999906,0.588168,0.128636145,11.9931729,12.0,10.7260964,11.3500276,10.1267256,9.89130332,2.27579638,0.000161063144
0.00520755711,7.99999906,0.589003341,0.129475219,11.9931729,12.0,10.7260951,10.8050603,10.1829851,9.8930574,2.25983315,0.000161050913
0.00525755711,7.99999906,0.589838621,0.130314231,11.9931729,12.0,10.7260964,11.4049381,10.2375404,9.90930079,2.2584271,0.000161038685
0.00530755711,7.99999906,0.59067384,0.131153182,11.9931729,12.0,10.7260951,10.8593008,10.2904724,9.91099531,2.24253972,0.000161026457
0.00535755711,7.99999906,0.591508997,0.131992071,11.9931729,12.0,10.7260964,11.4565727,10.3418001,9.92714337,2.24117327,0.000161014231
0.00540755711,7.99999906,0.592344093,0.132830899,11.9931729,12.0,10.7260951,10.9103605,10.3916015,9.9287788,2.2253613,0.000161002004
0.00545755711,7.99999906,0.593179127,0.133669666,11.9931729,12.0,10.7260964,11.5051251,10.4398924,9.94483241,2.22403445,0.00016098978
0.00550755711,7.99999906,0.5940141,0.134508371,11.9931729,12.0,10.7260951,10.9584276,10.4867481,9.94640922,2.20829746,0.000160977555
0.00555755711,7.99999906,0.594849012,0.135347015,11.9931729,12.0,10.7260964,11.5507774,10.5321819,9.96236925,2.2070102,0.000160965333
0.00560755711,7.99999906,0.595683862,0.136185597,11.9931729,12.0,10.7260951,11.0036789,10.5762661,9.9638879,2.19134777,0.00016095311
0.00565755711,7.99999906,0.59651865,0.137024118,11.9931729,12.0,10.7260988,11.5937035,10.6190119,9.97973827,2.19008317,0.000160940889
0.00567282725,7.99999906,0.596773585,0.137280193,11.9931728,12.0,10.7260842,0.0170740485,10.5302016,1.3515819,-6.43301147,0.000160937155
0.00568439066,7.99999906,0.596966632,0.137474103,11.993173,12.0,10.7261074,0.0175407236,10.3829942,1.3519964,-6.42098478,0.00016093433
0.0056865401,7.99999906,0.597002516,0.137510147,11.9931728,12.0,10.7260849,0.0169410483,10.3558591,1.34905838,-6.42176619,0.000160933804
