class_name,component_class_name,diagram_id,edge_id,instance_id,is_suspicious_match,match_confidence,match_distance_px,match_status,match_warnings,net_id,net_index,relation_type,relative_position,snap_point,source,target,terminal_id,terminal_name
Battery,,3,edge:3:diagram_to_component:2.1,2.1,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:2.1,,
Switch,,3,edge:3:diagram_to_component:25.1,25.1,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:25.1,,
Meter,,3,edge:3:diagram_to_component:15.1,15.1,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:15.1,,
Fuse,,3,edge:3:diagram_to_component:8.1,8.1,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:8.1,,
Diode,,3,edge:3:diagram_to_component:7.1,7.1,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:7.1,,
Motor,,3,edge:3:diagram_to_component:17.1,17.1,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:17.1,,
GND,,3,edge:3:diagram_to_component:9.1,9.1,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:9.1,,
Inductor,,3,edge:3:diagram_to_component:10.1,10.1,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:10.1,,
Variable_Resistor,,3,edge:3:diagram_to_component:30.1,30.1,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:30.1,,
LED,,3,edge:3:diagram_to_component:12.1,12.1,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:12.1,,
GND,,3,edge:3:diagram_to_component:9.2,9.2,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:9.2,,
Meter,,3,edge:3:diagram_to_component:15.2,15.2,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:15.2,,
GND,,3,edge:3:diagram_to_component:9.3,9.3,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:9.3,,
Thermistor,,3,edge:3:diagram_to_component:27.1,27.1,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:27.1,,
Capacitor,,3,edge:3:diagram_to_component:4.1,4.1,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:4.1,,
Terminal,,3,edge:3:diagram_to_component:26.1,26.1,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:26.1,,
Lamp,,3,edge:3:diagram_to_component:13.1,13.1,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:13.1,,
,,3,edge:3:diagram_to_net:N1,,,,,,,N1,1,HAS_NET,,,diagram:3,net:3:N1,,
,,3,edge:3:diagram_to_net:N2,,,,,,,N2,2,HAS_NET,,,diagram:3,net:3:N2,,
,,3,edge:3:diagram_to_net:N3,,,,,,,N3,3,HAS_NET,,,diagram:3,net:3:N3,,
,,3,edge:3:diagram_to_net:N4,,,,,,,N4,4,HAS_NET,,,diagram:3,net:3:N4,,
,,3,edge:3:diagram_to_net:N5,,,,,,,N5,5,HAS_NET,,,diagram:3,net:3:N5,,
,,3,edge:3:diagram_to_net:N6,,,,,,,N6,6,HAS_NET,,,diagram:3,net:3:N6,,
,,3,edge:3:diagram_to_net:N7,,,,,,,N7,7,HAS_NET,,,diagram:3,net:3:N7,,
,,3,edge:3:diagram_to_net:N8,,,,,,,N8,8,HAS_NET,,,diagram:3,net:3:N8,,
,,3,edge:3:diagram_to_net:N9,,,,,,,N9,9,HAS_NET,,,diagram:3,net:3:N9,,
,,3,edge:3:diagram_to_net:N10,,,,,,,N10,10,HAS_NET,,,diagram:3,net:3:N10,,
,,3,edge:3:diagram_to_net:N11,,,,,,,N11,11,HAS_NET,,,diagram:3,net:3:N11,,
,,3,edge:3:component:2.1:terminal:2.1:t1,2.1,,,,,,,,HAS_TERMINAL,top,,component:3:2.1,terminal:3:2.1:t1,2.1:t1,t1
,,3,edge:3:component:2.1:terminal:2.1:t2,2.1,,,,,,,,HAS_TERMINAL,bottom,,component:3:2.1,terminal:3:2.1:t2,2.1:t2,t2
,,3,edge:3:component:25.1:terminal:25.1:t1,25.1,,,,,,,,HAS_TERMINAL,left,,component:3:25.1,terminal:3:25.1:t1,25.1:t1,t1
,,3,edge:3:component:25.1:terminal:25.1:t2,25.1,,,,,,,,HAS_TERMINAL,right,,component:3:25.1,terminal:3:25.1:t2,25.1:t2,t2
,,3,edge:3:component:15.1:terminal:15.1:t1,15.1,,,,,,,,HAS_TERMINAL,top,,component:3:15.1,terminal:3:15.1:t1,15.1:t1,t1
,,3,edge:3:component:15.1:terminal:15.1:t2,15.1,,,,,,,,HAS_TERMINAL,bottom,,component:3:15.1,terminal:3:15.1:t2,15.1:t2,t2
,,3,edge:3:component:8.1:terminal:8.1:t1,8.1,,,,,,,,HAS_TERMINAL,left,,component:3:8.1,terminal:3:8.1:t1,8.1:t1,t1
,,3,edge:3:component:8.1:terminal:8.1:t2,8.1,,,,,,,,HAS_TERMINAL,right,,component:3:8.1,terminal:3:8.1:t2,8.1:t2,t2
,,3,edge:3:component:7.1:terminal:7.1:t1,7.1,,,,,,,,HAS_TERMINAL,left,,component:3:7.1,terminal:3:7.1:t1,7.1:t1,t1
,,3,edge:3:component:7.1:terminal:7.1:t2,7.1,,,,,,,,HAS_TERMINAL,right,,component:3:7.1,terminal:3:7.1:t2,7.1:t2,t2
,,3,edge:3:component:17.1:terminal:17.1:t1,17.1,,,,,,,,HAS_TERMINAL,left,,component:3:17.1,terminal:3:17.1:t1,17.1:t1,t1
,,3,edge:3:component:17.1:terminal:17.1:t2,17.1,,,,,,,,HAS_TERMINAL,right,,component:3:17.1,terminal:3:17.1:t2,17.1:t2,t2
