class_name,component_class_name,diagram_id,edge_id,instance_id,is_suspicious_match,match_confidence,match_distance_px,match_status,match_warnings,net_id,net_index,relation_type,relative_position,snap_point,source,target,terminal_id,terminal_name
Battery,,6,edge:6:diagram_to_component:2.1,2.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:2.1,,
Breaker,,6,edge:6:diagram_to_component:3.1,3.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:3.1,,
Signal_Source,,6,edge:6:diagram_to_component:23.1,23.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:23.1,,
Memristor,,6,edge:6:diagram_to_component:14.1,14.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:14.1,,
Inductor,,6,edge:6:diagram_to_component:10.1,10.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:10.1,,
Trim_Capacitor,,6,edge:6:diagram_to_component:29.1,29.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:29.1,,
Variable_Resistor,,6,edge:6:diagram_to_component:30.1,30.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:30.1,,
Meter,,6,edge:6:diagram_to_component:15.1,15.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:15.1,,
Diode,,6,edge:6:diagram_to_component:7.1,7.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:7.1,,
Lamp,,6,edge:6:diagram_to_component:13.1,13.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:13.1,,
Terminal,,6,edge:6:diagram_to_component:26.1,26.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:26.1,,
LED,,6,edge:6:diagram_to_component:12.1,12.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:12.1,,
GND,,6,edge:6:diagram_to_component:9.1,9.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:9.1,,
GND,,6,edge:6:diagram_to_component:9.2,9.2,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:9.2,,
GND,,6,edge:6:diagram_to_component:9.3,9.3,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:9.3,,
,,6,edge:6:diagram_to_net:N1,,,,,,,N1,1,HAS_NET,,,diagram:6,net:6:N1,,
,,6,edge:6:diagram_to_net:N2,,,,,,,N2,2,HAS_NET,,,diagram:6,net:6:N2,,
,,6,edge:6:diagram_to_net:N3,,,,,,,N3,3,HAS_NET,,,diagram:6,net:6:N3,,
,,6,edge:6:diagram_to_net:N4,,,,,,,N4,4,HAS_NET,,,diagram:6,net:6:N4,,
,,6,edge:6:diagram_to_net:N5,,,,,,,N5,5,HAS_NET,,,diagram:6,net:6:N5,,
,,6,edge:6:diagram_to_net:N6,,,,,,,N6,6,HAS_NET,,,diagram:6,net:6:N6,,
,,6,edge:6:diagram_to_net:N7,,,,,,,N7,7,HAS_NET,,,diagram:6,net:6:N7,,
,,6,edge:6:diagram_to_net:N8,,,,,,,N8,8,HAS_NET,,,diagram:6,net:6:N8,,
,,6,edge:6:diagram_to_net:N9,,,,,,,N9,9,HAS_NET,,,diagram:6,net:6:N9,,
,,6,edge:6:diagram_to_net:N10,,,,,,,N10,10,HAS_NET,,,diagram:6,net:6:N10,,
,,6,edge:6:diagram_to_net:N11,,,,,,,N11,11,HAS_NET,,,diagram:6,net:6:N11,,
,,6,edge:6:diagram_to_net:N12,,,,,,,N12,12,HAS_NET,,,diagram:6,net:6:N12,,
,,6,edge:6:diagram_to_net:N13,,,,,,,N13,13,HAS_NET,,,diagram:6,net:6:N13,,
,,6,edge:6:component:2.1:terminal:2.1:t1,2.1,,,,,,,,HAS_TERMINAL,top,,component:6:2.1,terminal:6:2.1:t1,2.1:t1,t1
,,6,edge:6:component:2.1:terminal:2.1:t2,2.1,,,,,,,,HAS_TERMINAL,bottom,,component:6:2.1,terminal:6:2.1:t2,2.1:t2,t2
,,6,edge:6:component:3.1:terminal:3.1:t1,3.1,,,,,,,,HAS_TERMINAL,top,,component:6:3.1,terminal:6:3.1:t1,3.1:t1,t1
,,6,edge:6:component:3.1:terminal:3.1:t2,3.1,,,,,,,,HAS_TERMINAL,bottom,,component:6:3.1,terminal:6:3.1:t2,3.1:t2,t2
,,6,edge:6:component:23.1:terminal:23.1:t1,23.1,,,,,,,,HAS_TERMINAL,left,,component:6:23.1,terminal:6:23.1:t1,23.1:t1,t1
,,6,edge:6:component:23.1:terminal:23.1:t2,23.1,,,,,,,,HAS_TERMINAL,right,,component:6:23.1,terminal:6:23.1:t2,23.1:t2,t2
,,6,edge:6:component:14.1:terminal:14.1:t1,14.1,,,,,,,,HAS_TERMINAL,left,,component:6:14.1,terminal:6:14.1:t1,14.1:t1,t1
,,6,edge:6:component:14.1:terminal:14.1:t2,14.1,,,,,,,,HAS_TERMINAL,right,,component:6:14.1,terminal:6:14.1:t2,14.1:t2,t2
,,6,edge:6:component:10.1:terminal:10.1:t1,10.1,,,,,,,,HAS_TERMINAL,left,,component:6:10.1,terminal:6:10.1:t1,10.1:t1,t1
,,6,edge:6:component:10.1:terminal:10.1:t2,10.1,,,,,,,,HAS_TERMINAL,right,,component:6:10.1,terminal:6:10.1:t2,10.1:t2,t2
,,6,edge:6:component:29.1:terminal:29.1:t1,29.1,,,,,,,,HAS_TERMINAL,left,,component:6:29.1,terminal:6:29.1:t1,29.1:t1,t1
,,6,edge:6:component:29.1:terminal:29.1:t2,29.1,,,,,,,,HAS_TERMINAL,right,,component:6:29.1,terminal:6:29.1:t2,29.1:t2,t2
,,6,edge:6:component:30.1:terminal:30.1:t1,30.1,,,,,,,,HAS_TERMINAL,left,,component:6:30.1,terminal:6:30.1:t1,30.1:t1,t1
,,6,edge:6:component:30.1:terminal:30.1:t2,30.1,,,,,,,,HAS_TERMINAL,right,,component:6:30.1,terminal:6:30.1:t2,30.1:t2,t2
,,6,edge:6:component:15.1:terminal:15.1:t1,15.1,,,,,,,,HAS_TERMINAL,left,,component:6:15.1,terminal:6:15.1:t1,15.1:t1,t1
,,6,edge:6:component:15.1:terminal:15.1:t2,15.1,,,,,,,,HAS_TERMINAL,right,,component:6:15.1,terminal:6:15.1:t2,15.1:t2,t2
,,6,edge:6:component:7.1:terminal:7.1:t1,7.1,,,,,,,,HAS_TERMINAL,left,,component:6:7.1,terminal:6:7.1:t1,7.1:t1,t1
,,6,edge:6:component:7.1:terminal:7.1:t2,7.1,,,,,,,,HAS_TERMINAL,right,,component:6:7.1,terminal:6:7.1:t2,7.1:t2,t2
,,6,edge:6:component:13.1:terminal:13.1:t1,13.1,,,,,,,,HAS_TERMINAL,left,,component:6:13.1,terminal:6:13.1:t1,13.1:t1,t1
,,6,edge:6:component:13.1:terminal:13.1:t2,13.1,,,,,,,,HAS_TERMINAL,right,,component:6:13.1,terminal:6:13.1:t2,13.1:t2,t2
,,6,edge:6:component:26.1:terminal:26.1:t1,26.1,,,,,,,,HAS_TERMINAL,left,,component:6:26.1,terminal:6:26.1:t1,26.1:t1,t1
,,6,edge:6:component:26.1:terminal:26.1:t2,26.1,,,,,,,,HAS_TERMINAL,right,,component:6:26.1,terminal:6:26.1:t2,26.1:t2,t2
,,6,edge:6:component:12.1:terminal:12.1:t1,12.1,,,,,,,,HAS_TERMINAL,left,,component:6:12.1,terminal:6:12.1:t1,12.1:t1,t1
,,6,edge:6:component:12.1:terminal:12.1:t2,12.1,,,,,,,,HAS_TERMINAL,right,,component:6:12.1,terminal:6:12.1:t2,12.1:t2,t2
,,6,edge:6:component:9.1:terminal:9.1:t1,9.1,,,,,,,,HAS_TERMINAL,top,,component:6:9.1,terminal:6:9.1:t1,9.1:t1,t1
,,6,edge:6:component:9.2:terminal:9.2:t1,9.2,,,,,,,,HAS_TERMINAL,top,,component:6:9.2,terminal:6:9.2:t1,9.2:t1,t1
,,6,edge:6:component:9.3:terminal:9.3:t1,9.3,,,,,,,,HAS_TERMINAL,top,,component:6:9.3,terminal:6:9.3:t1,9.3:t1,t1
,Battery,6,edge:6:terminal:2.1:t1:net:N1,,False,ok,1.0,matched_preferred,[],N1,1,CONNECTED_TO,,"[193, 93]",terminal:6:2.1:t1,net:6:N1,2.1:t1,
,Battery,6,edge:6:terminal:2.1:t2:net:N2,,False,ok,1.0,matched_preferred,[],N2,2,CONNECTED_TO,,"[193, 343]",terminal:6:2.1:t2,net:6:N2,2.1:t2,
,Breaker,6,edge:6:terminal:3.1:t1:net:N2,,False,ok,9.0,matched_preferred,"[""used_circle_search""]",N2,2,CONNECTED_TO,,"[193, 490]",terminal:6:3.1:t1,net:6:N2,3.1:t1,
,Breaker,6,edge:6:terminal:3.1:t2:net:N3,,False,ok,9.0,matched_preferred,"[""used_circle_search""]",N3,3,CONNECTED_TO,,"[193, 656]",terminal:6:3.1:t2,net:6:N3,3.1:t2,
,Signal_Source,6,edge:6:terminal:23.1:t1:net:N2,,False,ok,1.0,matched_preferred,[],N2,2,CONNECTED_TO,,"[236, 326]",terminal:6:23.1:t1,net:6:N2,23.1:t1,
