time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006)
0.17256,-1.33119871e-09,11.9998951,1.25849669,-1.29047617e-09,-9.3612007e-10,12.0
0.17456,-1.25317023e-09,11.9998951,1.25849669,-1.20705312e-09,-8.48248138e-10,12.0
0.17656,-1.08842335e-09,11.9998951,1.25849669,-1.03706155e-09,-6.76423584e-10,12.0
0.17856,-9.82068205e-10,11.9998951,1.25849669,-9.25658439e-10,-5.65926195e-10,12.0
0.18056,-7.91409382e-10,11.9998951,1.25849669,-7.30194794e-10,-3.74199782e-10,12.0
0.18256,-6.59025501e-10,11.9998951,1.25849669,-5.93296301e-10,-2.43957299e-10,12.0
0.18456,-4.45320447e-10,11.9998951,1.25849669,-3.75413922e-10,-3.57027741e-11,12.0
0.18656,-2.90254043e-10,11.9998951,1.25849669,-2.1655211e-10,1.105116e-10,12.0
0.18856,-5.7337024e-11,11.9998951,1.25849669,1.97337702e-11,3.3112002e-10,12.0
0.19056,1.16209264e-10,11.9998951,1.25849669,1.96180183e-10,4.88855623e-10,12.0
0.19256,3.63768793e-10,11.9998951,1.25849669,4.46129356e-10,7.17095938e-10,12.0
0.19456,5.50588686e-10,11.9998951,1.25849669,6.34789998e-10,8.81095641e-10,12.0
0.19656,8.07039768e-10,11.9998951,1.25849669,8.92498742e-10,1.11127596e-09,12.0
0.19856,1.0010146e-09,11.9998951,1.25849669,1.08711506e-09,1.27559407e-09,12.0
0.20056,1.26039046e-09,11.9998951,1.25849669,1.34648737e-09,1.50203139e-09,12.0
0.20256,1.45489176e-09,11.9998951,1.25849669,1.54031543e-09,1.66043579e-09,12.0
0.20456,1.70994818e-09,11.9998951,1.25849669,1.79400717e-09,1.8764037e-09,12.0
0.20656,1.89812543e-09,11.9998951,1.25849669,1.9801123e-09,2.02267958e-09,12.0
0.20856,2.14164131e-09,11.9998951,1.25849669,2.22083862e-09,2.22170549e-09,12.0
0.21056,2.3155251e-09,11.9998951,1.25849669,2.39120901e-09,2.34875253e-09,12.0
0.21256,2.53980459e-09,11.9998951,1.25849669,2.61124988e-09,2.5241278e-09,12.0
0.21456,2.69197731e-09,11.9998951,1.25849669,2.75846412e-09,2.62562327e-09,12.0
0.21656,2.88956858e-09,11.9998951,1.25849669,2.95038749e-09,2.77109513e-09,12.0
0.21856,3.01249403e-09,11.9998951,1.25849669,3.06695291e-09,2.84080315e-09,12.0
0.22056,3.17591575e-09,11.9998951,1.25849669,3.22334492e-09,2.95028735e-09,12.0
0.22256,3.26234262e-09,11.9998951,1.25849669,3.30210082e-09,2.98244252e-09,12.0
0.22456,3.38473694e-09,11.9998951,1.25849669,3.41621798e-09,3.0506464e-09,12.0
0.22656,3.42806716e-09,11.9998951,1.25849669,3.45070572e-09,3.04028624e-09,12.0
0.22856,3.50329343e-09,11.9998951,1.25849669,3.51657103e-09,3.06276515e-09,12.0
0.23056,3.49793239e-09,11.9998951,1.25849669,3.50138363e-09,3.00604031e-09,12.0
0.23256,3.52081186e-09,11.9998951,1.25849669,3.51402973e-09,2.97939851e-09,12.0
0.23456,3.46203355e-09,11.9998951,1.25849669,3.44467477e-09,2.87339308e-09,12.0
0.23656,3.42865647e-09,11.9998951,1.25849669,3.40044726e-09,2.79554446e-09,12.0
0.23856,3.31319439e-09,11.9998951,1.25849669,3.27393401e-09,2.63881361e-09,12.0
0.24056,3.22110827e-09,11.9998951,1.25849669,3.17067417e-09,2.50911203e-09,12.0
0.24256,3.04735814e-09,11.9998951,1.25849669,2.98571057e-09,2.30182806e-09,12.0
0.24456,2.89564106e-09,11.9998951,1.25849669,2.82282597e-09,2.12108264e-09,12.0
0.24656,2.66357225e-09,11.9998951,1.25849669,2.57972377e-09,1.8648858e-09,12.0
0.24856,2.45329601e-09,11.9998951,1.25849669,2.35863995e-09,1.63576441e-09,12.0
0.25056,2.16470264e-09,11.9998951,1.25849669,2.05955764e-09,1.3339565e-09,12.0
0.25256,1.89848626e-09,11.9998951,1.25849669,1.78326487e-09,1.06048303e-09,12.0
0.25456,1.55755453e-09,11.9998951,1.25849669,1.43276324e-09,7.18531679e-10,12.0
0.25656,1.24044197e-09,11.9998951,1.25849669,1.10668141e-09,4.06890521e-10,12.0
0.25856,8.5259777e-10,11.9998951,1.25849669,7.1056161e-10,3.12139203e-11,12.0
0.26056,4.91462648e-10,11.9998951,1.25849669,3.41936257e-10,-3.10887316e-10,12.0
0.26256,6.47861764e-11,11.9998951,1.25849669,-9.1356922e-11,-7.11553039e-10,12.0
0.26456,-3.31620509e-10,11.9998951,1.25849669,-4.93421304e-10,-1.07489928e-09,12.0
0.26656,-7.87805599e-10,11.9998951,1.25849669,-9.54224255e-10,-1.49096135e-09,12.0
0.26856,-1.20897514e-09,11.9998951,1.25849669,-1.37889478e-09,-1.8649795e-09,12.0
0.27056,-1.6830235e-09,11.9998951,1.25849669,-1.85525795e-09,-2.28494912e-09,12.0
0.27256,-2.11683471e-09,11.9998951,1.25849668,-2.29013319e-09,-2.65790145e-09,12.0
0.27456,-2.59599831e-09,11.9998951,1.25849668,-2.76905299e-09,-3.06964232e-09,12.0
0.27656,-3.02893022e-09,11.9998951,1.25849668,-3.20038551e-09,-3.42885342e-09,12.0
0.27856,-3.49909635e-09,11.9998951,1.25849668,-3.66755604e-09,-3.81933551e-09,12.0
0.28056,-3.91658594e-09,11.9998951,1.25849668,-4.08062295e-09,-4.15156354e-09,12.0
0.28256,-4.36304215e-09,11.9998951,1.25849668,-4.52120874e-09,-4.50763227e-09,12.0
0.28456,-4.74994977e-09,11.9998951,1.25849668,-4.900788e-09,-4.79952655e-09,12.0
0.28656,-5.15729615e-09,11.9998951,1.25849668,-5.29934896e-09,-5.10779907e-09,12.0
0.28856,-5.49837176e-09,11.9998951,1.25849668,-5.63019298e-09,-5.34634825e-09,12.0
0.29056,-5.85135451e-09,11.9998951,1.25849668,-5.97152217e-09,-5.59402058e-09,12.0
0.29256,-6.13134943e-09,11.9998951,1.25849668,-6.23847751e-09,-5.76662917e-09,12.0
0.29456,-6.41519482e-09,11.9998951,1.25849668,-6.50794507e-09,-5.94177174e-09,12.0
0.29656,-6.61973876e-09,11.9998951,1.25849668,-6.69683264e-09,-6.03708772e-09,12.0
0.29856,-6.82065626e-09,11.9998951,1.25849668,-6.88088808e-09,-6.12908546e-09,12.0
0.30056,-6.93673496e-09,11.9998951,1.25849668,-6.97898361e-09,-6.13740814e-09,12.0
0.30256,-7.04244574e-09,11.9998951,1.25849668,-7.06568648e-09,-6.13741413e-09,12.0
0.30456,-7.0587256e-09,11.9998951,1.25849668,-7.06204184e-09,-6.05093842e-09,12.0
0.30656,-7.05904712e-09,11.9998951,1.25849668,-7.04164194e-09,-5.95237171e-09,12.0
0.30856,-6.96639568e-09,11.9998951,1.25849668,-6.92760227e-09,-5.76561554e-09,12.0
0.31056,-6.85367008e-09,11.9998951,1.25849668,-6.79296197e-09,-5.56448843e-09,12.0
0.31256,-6.64609856e-09,11.9998951,1.25849668,-6.56310006e-09,-5.27512212e-09,12.0
0.31456,-6.41549258e-09,11.9998951,1.25849668,-6.30998653e-09,-4.97022445e-09,12.0
0.31656,-6.08957729e-09,11.9998951,1.25849668,-5.96151373e-09,-4.57838678e-09,12.0
0.31856,-5.73983483e-09,11.9998951,1.25849668,-5.58933744e-09,-4.17193147e-09,12.0
0.32056,-5.29611244e-09,11.9998951,1.25849668,-5.12348364e-09,-3.68149977e-09,12.0
0.32256,-4.82941309e-09,11.9998951,1.25849668,-4.63513894e-09,-3.1788483e-09,12.0
0.32456,-4.2720687e-09,11.9998951,1.25849668,-4.05682377e-09,-2.59700128e-09,12.0
0.32656,-3.6944976e-09,11.9998951,1.25849668,-3.45914608e-09,-2.00701566e-09,12.0
0.32856,-3.03148795e-09,11.9998951,1.25849668,-2.77708256e-09,-1.3442405e-09,12.0
0.33056,-2.35327913e-09,11.9998951,1.25849668,-2.08106155e-09,-6.79406087e-10,12.0
0.33256,-1.59688085e-09,11.9998951,1.25849669,-1.30827993e-09,5.00772757e-11,12.0
0.33456,-8.31963831e-10,11.9998951,1.25849669,-5.28590727e-10,7.74219799e-10,12.0
0.33656,1.86561877e-12,11.9998951,1.25849669,3.18222337e-10,1.55320024e-09,12.0
0.33856,8.35378211e-10,11.9998951,1.25849669,1.162759e-09,2.31766806e-09,12.0
0.34056,1.72696057e-09,11.9998951,1.25849669,2.06324469e-09,3.12600057e-09,12.0
0.34256,2.60761412e-09,11.9998951,1.25849669,2.95052915e-09,3.90929378e-09,12.0
0.34456,3.53379481e-09,11.9998951,1.25849669,3.88092891e-09,4.72421813e-09,12.0
0.34656,4.43689929e-09,11.9998951,1.25849669,4.78571449e-09,5.50249468e-09,12.0
0.34856,5.37148392e-09,11.9998951,1.25849669,5.71933101e-09,6.29913033e-09,12.0
0.35056,6.26969143e-09,11.9998951,1.25849669,6.61382682e-09,7.04683045e-09,12.0
0.35256,7.18432136e-09,11.9998951,1.25849669,7.52192331e-09,7.79908227e-09,12.0
0.35456,8.0483058e-09,11.9998951,1.2584967,8.37649439e-09,8.48961901e-09,12.0
0.35656,8.91288154e-09,11.9998951,1.2584967,9.22873911e-09,9.17060228e-09,12.0
0.35856,9.71210112e-09,11.9998951,1.2584967,1.00126922e-08,9.77711689e-09,12.0
0.36056,1.04958291e-08,11.9998951,1.2584967,1.07782241e-08,1.03601783e-08,12.0
0.36256,1.11992364e-08,11.9998951,1.2584967,1.14605341e-08,1.08562088e-08,12.0
0.36456,1.18713928e-08,11.9998951,1.2584967,1.21087433e-08,1.13156351e-08,12.0
0.36656,1.24489312e-08,11.9998951,1.2584967,1.26595607e-08,1.16765335e-08,12.0
0.36856,1.29799953e-08,11.9998951,1.2584967,1.31612303e-08,1.19885839e-08,12.0
0.37056,1.34028242e-08,11.9998951,1.2584967,1.35521172e-08,1.21916364e-08,12.0
0.37256,1.37652167e-08,11.9998951,1.2584967,1.38801699e-08,1.23351731e-08,12.0
0.37456,1.40072451e-08,11.9998951,1.2584967,1.40856353e-08,1.23610027e-08,12.0
0.37656,1.41766514e-08,11.9998951,1.2584967,1.42164531e-08,1.23186545e-08,12.0
0.37856,1.42156207e-08,11.9998951,1.2584967,1.42150312e-08,1.21521304e-08,12.0
0.38056,1.41718943e-08,11.9998951,1.2584967,1.4129355e-08,1.19110164e-08,12.0
0.38256,1.39900385e-08,11.9998951,1.2584967,1.39042566e-08,1.15417249e-08,12.0
0.38456,1.37181153e-08,11.9998951,1.2584967,1.35880853e-08,1.10941656e-08,12.0
0.38656,1.33033309e-08,11.9998951,1.2584967,1.3128352e-08,1.0517365e-08,12.0
0.38856,1.27943187e-08,11.9998951,1.2584967,1.25740132e-08,9.86174742e-09,12.0
0.39056,1.21409283e-08,11.9998951,1.2584967,1.18752561e-08,9.07889652e-09,12.0
0.39256,1.13926619e-08,11.9998951,1.2584967,1.10819347e-08,8.21998847e-09,12.0
0.39456,1.0502138e-08,11.9998951,1.2584967,1.01470301e-08,7.23922833e-09,12.0
0.39656,9.51979029e-09,11.9998951,1.2584967,9.12134701e-09,6.18854457e-09,12.0
0.39856,8.40122416e-09,11.9998951,1.2584967,7.96086908e-09,5.02491959e-09,12.0
0.40056,7.1979096e-09,11.9998951,1.25849669,6.71744727e-09,3.80107656e-09,12.0
0.40256,5.86834137e-09,11.9998951,1.25849669,5.3499587e-09,2.47661713e-09,12.0
0.40456,4.46500392e-09,11.9998951,1.25849669,3.91126753e-09,1.10498122e-09,12.0
0.40656,2.94961522e-09,11.9998951,1.25849669,2.36346587e-09,-3.51334073e-10,12.0
0.40856,1.3753636e-09,11.9998951,1.25849669,7.60107532e-10,-1.83853843e-09,12.0
0.41056,-2.93072455e-10,11.9998951,1.25849669,-9.33774169e-10,-3.39155015e-09,12.0
0.41256,-2.00139572e-09,11.9998951,1.25849669,-2.66354183e-09,-4.95586949e-09,12.0
0.41456,-3.7824881e-09,11.9998951,1.25849668,-4.46175585e-09,-6.56439503e-09,12.0
0.41656,-5.58109714e-09,11.9998951,1.25849668,-6.27286334e-09,-8.16210965e-09,12.0
0.41856,-7.4275095e-09,11.9998951,1.25849668,-8.12687495e-09,-9.77977033e-09,12.0
0.42056,-9.26627353e-09,11.9998951,1.25849668,-9.96809013e-09,-1.13626242e-08,12.0
0.42256,-1.1125274e-08,11.9998951,1.25849668,-1.18241754e-08,-1.29394977e-08,12.0
0.42456,-1.29486306e-08,11.9998951,1.25849667,-1.36390657e-08,-1.44556895e-08,12.0
0.42656,-1.4762644e-08,11.9998951,1.25849667,-1.54389121e-08,-1.59389231e-08,12.0
0.42856,-1.65112197e-08,11.9998951,1.25849667,-1.71675099e-08,-1.73347636e-08,12.0
0.43056,-1.82195987e-08,11.9998951,1.25849667,-1.88500302e-08,-1.86703484e-08,12.0
0.43256,-1.9832014e-08,11.9998951,1.25849667,-2.04306803e-08,-1.98920322e-08,12.0
0.43456,-2.13725622e-08,11.9998951,1.25849667,-2.19335754e-08,-2.10262601e-08,12.0
0.43656,-2.27866206e-08,11.9998951,1.25849666,-2.33041579e-08,-2.20209657e-08,12.0
0.43856,-2.40976721e-08,11.9998951,1.25849666,-2.45660239e-08,-2.29023926e-08,12.0
0.44056,-2.52525283e-08,11.9998951,1.25849666,-2.56661459e-08,-2.36202966e-08,12.0
0.44256,-2.62748716e-08,11.9998951,1.25849666,-2.66284177e-08,-2.42014782e-08,12.0
0.44456,-2.71132483e-08,11.9998951,1.25849666,-2.74016467e-08,-2.45977512e-08,12.0
0.44656,-2.77919534e-08,11.9998951,1.25849666,-2.80104386e-08,-2.48368166e-08,12.0
0.44856,-2.82619317e-08,11.9998951,1.25849666,-2.84060984e-08,-2.48731351e-08,12.0
0.45056,-2.85486816e-08,11.9998951,1.25849666,-2.86145314e-08,-2.47358125e-08,12.0
0.45256,-2.86061244e-08,11.9998951,1.25849666,-2.85901141e-08,-2.43824385e-08,12.0
0.45456,-2.84612784e-08,11.9998951,1.25849666,-2.83603638e-08,-2.38437425e-08,12.0
0.45656,-2.80713603e-08,11.9998951,1.25849666,-2.78830408e-08,-2.30806625e-08,12.0
0.45856,-2.74657048e-08,11.9998951,1.25849666,-2.71880634e-08,-2.212624e-08,12.0
0.46056,-2.66051685e-08,11.9998951,1.25849666,-2.62369089e-08,-2.09449882e-08,12.0
0.46256,-2.55218509e-08,11.9998951,1.25849666,-2.50623309e-08,-1.95725893e-08,12.0
0.46456,-2.41808249e-08,11.9998951,1.25849666,-2.36300881e-08,-1.79775865e-08,12.0
0.46656,-2.26167649e-08,11.9998951,1.25849666,-2.19755667e-08,-1.61979907e-08,12.0
0.46856,-2.07992603e-08,11.9998951,1.25849667,-2.00690891e-08,-1.42065553e-08,12.0
0.47056,-1.87662932e-08,11.9998951,1.25849667,-1.79493873e-08,-1.20442281e-08,12.0
0.47256,-1.64920937e-08,11.9998951,1.25849667,-1.5591453e-08,-9.68796865e-09,12.0
0.47456,-1.40178276e-08,11.9998951,1.25849667,-1.30372193e-08,-7.18141391e-09,12.0
0.47656,-1.13226524e-08,11.9998951,1.25849668,-1.0266612e-08,-4.50589699e-09,12.0
0.47856,-8.45104342e-09,11.9998951,1.25849668,-7.32486916e-09,-1.70775194e-09,12.0
0.48056,-5.38666467e-09,11.9998951,1.25849668,-4.19640567e-09,1.22784805e-09,12.0
0.48256,-2.17752971e-09,11.9998951,1.25849668,-9.29967436e-10,4.25174962e-09,12.0
0.48456,1.18842114e-09,11.9998951,1.25849669,2.48579601e-09,7.37526906e-09,12.0
0.48656,4.65985761e-09,11.9998951,1.25849669,5.99887762e-09,1.05467481e-08,12.0
0.48856,8.24466051e-09,11.9998951,1.2584967,9.61651825e-09,1.37741785e-08,12.0
0.49056,1.18890318e-08,11.9998951,1.2584967,1.32843232e-08,1.70043173e-08,12.0
0.49256,1.55968554e-08,11.9998951,1.2584967,1.700563e-08,2.02420722e-08,12.0
0.49456,1.93119667e-08,11.9998951,1.25849671,2.07237838e-08,2.34327751e-08,12.0
0.49656,2.30353114e-08,11.9998951,1.25849671,2.44393019e-08,2.65793496e-08,12.0
0.49856,2.67089444e-08,11.9998951,1.25849671,2.80938803e-08,2.96263116e-08,12.0
0.50056,3.03313148e-08,11.9998951,1.25849672,3.16856823e-08,3.25750573e-08,12.0
0.50256,3.38436339e-08,11.9998951,1.25849672,3.51557108e-08,3.53702208e-08,12.0
0.50456,3.72425775e-08,11.9998951,1.25849672,3.8500517e-08,3.8012375e-08,12.0
0.50656,4.04693565e-08,11.9998951,1.25849673,4.16612749e-08,4.04470843e-08,12.0
0.50856,4.35199077e-08,11.9998951,1.25849673,4.46339747e-08,4.26750846e-08,12.0
0.51056,4.63362442e-08,11.9998951,1.25849673,4.7360778e-08,4.46436084e-08,12.0
0.51256,4.89145005e-08,11.9998951,1.25849674,4.98380637e-08,4.63544116e-08,12.0
0.51456,5.11985867e-08,11.9998951,1.25849674,5.20100849e-08,4.77573927e-08,12.0
0.51656,5.31857878e-08,11.9998951,1.25849674,5.38745686e-08,4.88561662e-08,12.0
0.51856,5.48229926e-08,11.9998951,1.25849674,5.5378947e-08,4.96042503e-08,12.0
0.52056,5.61099054e-08,11.9998951,1.25849674,5.65235674e-08,5.00082427e-08,12.0
0.52256,5.69971326e-08,11.9998951,1.25849674,5.7259776e-08,5.00258586e-08,12.0
0.52456,5.74879546e-08,11.9998951,1.25849674,5.75916907e-08,4.96676609e-08,12.0
0.52656,5.75378043e-08,11.9998951,1.25849674,5.74756758e-08,4.88964849e-08,12.0
0.52856,5.71543419e-08,11.9998951,1.25849674,5.69204126e-08,4.77274644e-08,12.0
0.53056,5.62988891e-08,11.9998951,1.25849674,5.58883304e-08,4.61294063e-08,12.0
0.53256,5.49844867e-08,11.9998951,1.25849674,5.43936574e-08,4.41227934e-08,12.0
0.53456,5.31792763e-08,11.9998951,1.25849674,5.2405797e-08,4.16831023e-08,12.0
0.53656,5.09022613e-08,11.9998951,1.25849674,4.99450825e-08,3.88365107e-08,12.0
0.53856,4.81292295e-08,11.9998951,1.25849673,4.69886898e-08,3.55657488e-08,12.0
0.54056,4.48859394e-08,11.9998951,1.25849673,4.35638181e-08,3.19032312e-08,12.0
0.54256,4.11565138e-08,11.9998951,1.25849673,3.96560711e-08,2.78393777e-08,12.0
0.54456,3.69738236e-08,11.9998951,1.25849672,3.52998337e-08,2.34129443e-08,12.0
0.54656,3.23301907e-08,11.9998951,1.25849672,3.04889629e-08,1.86216595e-08,12.0
0.54856,2.7266521e-08,11.9998951,1.25849671,2.52659107e-08,1.35112976e-08,12.0
