time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),v(N009)
0.000148768467,18.0,9.01608876,9.01607236,10.5339314,0.0160888914,0.104975535,9.02823346,1.51312203,0.000760629602
0.000158768467,18.0,9.01680298,9.01678574,10.6106006,0.0168031298,0.105682539,9.02801412,1.58591011,0.000696416227
0.000168768467,18.0,9.01745089,9.01743288,10.6808812,0.017451054,0.106323817,9.02768422,1.65213655,0.00062945194
0.000178768467,18.0,9.01802993,9.01801121,10.744496,0.0180301068,0.106896837,9.02724508,1.71154082,0.000560021909
0.000188768467,18.0,9.0185378,9.01851847,10.801194,0.018538003,0.107399339,9.02669842,1.76388928,0.000488380162
0.000198768467,18.0,9.01897252,9.01895263,10.8507515,0.0189727382,0.107829342,9.02604641,1.80897617,0.00041482864
0.000208768467,18.0,9.01933236,9.01931201,10.892973,0.0193325967,0.108185147,9.02529161,1.84662437,0.000339639126
0.000218768467,18.0,9.0196159,9.01959516,10.9276919,0.0196161582,0.108465352,9.02443701,1.87668611,0.000263126021
0.000228768467,18.0,9.01982203,9.01980099,10.9547712,0.0198223037,0.108668852,9.02348598,1.89904357,0.000185574165
0.000238768467,18.0,9.01994992,9.01992867,10.9741042,0.0199502197,0.108794843,9.02244227,1.9136093,0.00010730587
0.000248768467,18.0,9.01999909,9.0199777,10.9856147,0.0199994012,0.10884283,9.02131,1.92032661,2.86141674e-05
0.000258768467,18.0,9.01996932,9.0199479,10.9892571,0.0199696543,0.108812622,9.02009364,1.91916976,-5.0175421e-05
0.000268768467,18.0,9.01986074,9.01983937,10.9850171,0.0198610962,0.108704339,9.01879798,1.91014407,-0.000128766624
0.000278768467,18.0,9.01967378,9.01965255,10.9729116,0.0196741555,0.108518408,9.01742814,1.89328589,-0.000206835488
0.000288768467,18.0,9.01940917,9.01938817,10.9529881,0.0194095699,0.108255564,9.01598951,1.86866249,-0.00028408749
0.000298768467,18.0,9.01906797,9.01904728,10.9253255,0.0190683835,0.107916842,9.01448778,1.83637175,-0.000360204994
0.000308768467,18.0,9.01865151,9.01863122,10.8900327,0.018651943,0.107503579,9.01292887,1.7965418,-0.000434900153
0.000318768467,18.0,9.01816144,9.01814163,10.847249,0.0181618918,0.107017406,9.01131893,1.7493305,-0.00050786637
0.000328768467,18.0,9.01759969,9.01758044,10.7971433,0.0176001639,0.10646024,9.0096643,1.69492486,-0.000578827252
0.000338768467,18.0,9.01696849,9.01694987,10.7399131,0.0169689761,0.10583428,9.00797153,1.63354024,-0.000647491799
0.000348768467,18.0,9.01627032,9.01625241,10.6757843,0.0162708196,0.105141996,9.00624729,1.56541956,-0.000713599668
0.000358768467,18.0,9.01550793,9.0154908,10.6050099,0.0155084496,0.104386118,9.00449837,1.49083231,-0.000776879797
0.000368768467,18.0,9.01468434,9.01466806,10.5278692,0.0146848748,0.10356963,9.00273169,1.4100735,-0.000837092246
0.000378768467,18.0,9.0138028,9.01378742,10.4446664,0.0138033455,0.102695752,9.00095422,1.32346249,-0.000893989926
0.000388768467,18.0,9.01286678,9.01285237,10.35573,0.0128673408,0.101767934,8.99917297,1.23134176,-0.0009473573
0.000398768467,18.0,9.01187998,9.0118666,10.2614108,0.0118805545,0.100789836,8.99739497,1.13407553,-0.000996974967
0.000408768467,18.0,9.0108463,9.01083398,10.1620811,0.0108468811,0.0997653175,8.99562724,1.03204833,-0.0010426554
0.000418768467,18.0,9.0097698,9.00975861,10.0581327,0.00977039997,0.0986984227,8.99387676,0.925663498,-0.00108421016
0.000428768467,18.0,9.00865475,9.00864471,9.94997604,0.00865535957,0.0975933615,8.99215044,0.815341573,-0.00112148289
0.000438768467,18.0,9.00750555,9.0074967,9.83803781,0.00750616043,0.0964544951,8.99045509,0.701518646,-0.00115431894
0.000448768467,18.0,9.00632672,9.00631909,9.72275982,0.00632733789,0.0952863182,8.98879741,0.584644634,-0.00118259576
0.000458768467,18.0,9.00512292,9.00511655,9.60459703,0.00512354425,0.0940934413,8.98718393,0.465181508,-0.00120619478
0.000468768467,18.0,9.0038989,9.0038938,9.48401581,0.00389953031,0.0928805726,8.98562104,0.343601466,-0.00122502938
0.000478768467,18.0,9.00265949,9.00265569,9.36149207,0.00266012672,0.0916524992,8.9841149,0.220385068,-0.00123901879
0.000488768467,18.0,9.00140959,9.00140709,9.23750942,0.00141022481,0.0904140682,8.98267145,0.0960193405,-0.00124811385
0.000498768467,18.0,9.00015412,9.00015293,9.11255719,0.000154757396,0.0891701679,8.9812964,-0.0290041476,-0.00125227274
0.000508768467,18.0,8.99889804,8.99889817,8.9871286,-0.00110132078,0.0879257079,8.97999516,-0.154191229,-0.00125148465
0.000518768467,18.0,8.99764631,8.99764776,8.86171871,-0.00235305254,0.0866856002,8.97877289,-0.279047088,-0.00124574727
0.000528768467,18.0,8.99640387,8.99640663,8.73682252,-0.00359549788,0.0854547396,8.9776344,-0.403078217,-0.00123508848
0.000538768467,18.0,8.99517562,8.99517968,8.61293301,-0.00482375343,0.0842379845,8.97658419,-0.525794365,-0.00121954534
0.000548768467,18.0,8.99396641,8.99397176,8.49053917,-0.00603297183,0.0830401374,8.9756264,-0.646710475,-0.0011991841
0.000558768467,18.0,8.992781,8.99278763,8.3701241,-0.00721838085,0.0818659261,8.97476481,-0.765348603,-0.00117408052
0.000568768467,18.0,8.99162409,8.99163196,8.25216308,-0.00837530222,0.0807199853,8.97400283,-0.8812398,-0.00114433826
0.000578768467,18.0,8.99050023,8.99050932,8.13712168,-0.00949917009,0.0796068378,8.97334345,-0.99392597,-0.0011100705
0.000588768467,18.0,8.98941386,8.98942414,8.02545395,-0.0105855491,0.0785308769,8.97278927,-1.10296168,-0.00107141674
0.000598768467,18.0,8.98836927,8.9883807,7.91760063,-0.0116301517,0.0774963491,8.9723425,-1.20791591,-0.00102852568
0.000608768467,18.0,8.98737058,8.98738312,7.81398736,-0.0126288555,0.0765073371,8.97200487,-1.30837377,-0.00098157058
0.000618768467,18.0,8.98642173,8.98643533,7.71502305,-0.013577719,0.075567744,8.97177774,-1.40393812,-0.000930733185
0.000628768467,18.0,8.98552646,8.98554108,7.62109827,-0.0144729973,0.0746812778,8.97166198,-1.49423115,-0.000876217835
0.000638768467,18.0,8.98468832,8.9847039,7.53258366,-0.0153111574,0.0738514365,8.97165805,-1.57889588,-0.000818236399
0.000648768467,18.0,8.9839106,8.98392708,7.44982851,-0.0160888914,0.0730814945,8.97176598,-1.65759754,-0.000757021106
0.000658768467,18.0,8.98319638,8.9832137,7.37315936,-0.0168031298,0.0723744901,8.97198532,-1.73002491,-0.000692810508
0.000668768467,18.0,8.98254847,8.98256656,7.30287874,-0.017451054,0.0717332127,8.97231522,-1.79589155,-0.000625861136
0.000678768467,18.0,8.98196944,8.98198823,7.23926394,-0.0180301068,0.0711601924,8.97275436,-1.8549369,-0.000556434386
0.000688768467,18.0,8.98146156,8.98148097,7.18256596,-0.018538003,0.0706576901,8.97330102,-1.90692734,-0.000484807082
0.000698768467,18.0,8.98102684,8.98104681,7.13300848,-0.0189727382,0.0702276881,8.97395303,-1.95165711,-0.000411259253
0.000708768467,18.0,8.980667,8.98068743,7.09078701,-0.0193325967,0.0698718827,8.97470783,-1.98894908,-0.000336083716
0.000718768467,18.0,8.98038346,8.98040428,7.05606812,-0.0196161582,0.0695916775,8.97556243,-2.01865549,-0.000259574677
0.000728768467,18.0,8.98017734,8.98019845,7.02898875,-0.0198223037,0.0693881778,8.97651346,-2.04065851,-0.000182036382
0.000738768467,18.0,8.98004944,8.98007077,7.00965573,-0.0199502197,0.0692621862,8.97755717,-2.05487069,-0.000103772478
0.000748768467,18.0,8.98000028,8.98002174,6.99814531,-0.0199994012,0.0692141997,8.97868943,-2.06123533,-2.50939398e-05
0.000758768467,18.0,8.98003005,8.98005154,6.99450289,-0.0199696543,0.0692444073,8.9799058,-2.05972669,5.36909549e-05
0.000768768467,18.0,8.98013862,8.98016007,6.99874282,-0.0198610962,0.06935269,8.98120146,-2.0503501,0.000132269363
0.000778768467,18.0,8.98032558,8.98034689,7.01084836,-0.0196741555,0.0695386202,8.9825713,-2.0331419,0.000210333269
0.000788768467,18.0,8.98059019,8.98061127,7.03077176,-0.0194095699,0.0698014646,8.98400992,-2.00816936,0.000287572817
0.000798768467,18.0,8.98093139,8.98095216,7.0584344,-0.0190683835,0.0701401862,8.98551165,-1.97553035,0.00036368512
0.000808768467,18.0,8.98134785,8.98136822,7.09372715,-0.018651943,0.0705534486,8.98707056,-1.935353,0.000438368158
0.000818768467,18.0,8.98183792,8.98185781,7.13651078,-0.0181618918,0.0710396214,8.98868051,-1.88779519,0.000511328951
0.000828768467,18.0,8.98239967,8.982419,7.1866165,-0.0176001639,0.0715967867,8.99033513,-1.83304389,0.000582278025
0.000838768467,18.0,8.98303087,8.98304957,7.24384662,-0.0169689761,0.0722227461,8.9920279,-1.77131448,0.000650936945
0.000848768467,18.0,8.98372905,8.98374703,7.30797536,-0.0162708196,0.0729150302,8.99375214,-1.70284987,0.000717033293
0.000858768467,18.0,8.98449143,8.98450863,7.37874971,-0.0155084496,0.0736709074,8.99550106,-1.62791955,0.000780307637
0.000868768467,18.0,8.98531502,8.98533138,7.45589042,-0.0146848748,0.0744873954,8.99726773,-1.54681853,0.000840508825
0.000878768467,18.0,8.98619657,8.98621201,7.53909311,-0.0138033455,0.0753612726,8.99904521,-1.45986617,0.000897400553
0.000888768467,18.0,8.98713258,8.98714706,7.62802949,-0.0128673408,0.0762890905,9.00082646,-1.36740494,0.000950756935
0.000898768467,18.0,8.98811938,8.98813284,7.72234863,-0.0118805545,0.0772671882,9.00260446,-1.26979905,0.0010003685
0.000908768467,18.0,8.98915307,8.98916545,7.82167832,-0.0108468811,0.0782917057,9.00437218,-1.16743305,0.00104603818
0.000918768467,18.0,8.99022956,8.99024083,7.9256266,-0.00977039997,0.0793586001,9.00612267,-1.06071026,0.00108758671
0.000928768467,18.0,8.99134461,8.99135472,8.03378326,-0.00865535957,0.0804636609,9.00784899,-0.950051215,0.00112484891
0.000938768467,18.0,8.99249382,8.99250273,8.14572145,-0.00750616043,0.0816025269,9.00954434,-0.835892009,0.00115767861
0.000948768467,18.0,8.99367265,8.99368034,8.2609994,-0.00632733789,0.0827707035,9.01120202,-0.718682556,0.00118594512
0.000958768467,18.0,8.99487645,8.99488289,8.37916215,-0.00512354425,0.08396358,9.01281549,-0.598884823,0.00120953768
0.000968768467,18.0,8.99610046,8.99610563,8.49974334,-0.00389953031,0.0851764484,9.01437839,-0.476971007,0.00122836216
0.000978768467,18.0,8.99733987,8.99734375,8.62226704,-0.00266012672,0.0864045215,9.01588453,-0.353421665,0.00124234502
0.000988768467,18.0,8.99858977,8.99859234,8.74624967,-0.00141022481,0.0876429522,9.01732798,-0.228723822,0.00125143013
0.000998768467,18.0,8.99984524,8.9998465,8.87120187,-0.000154757396,0.0888868524,9.01870303,-0.103369044,0.00125558238
0.00100876847,18.0,9.00110132,9.00110126,8.99663044,0.00110132078,0.0901313122,9.02000426,0.0221485031,0.00125478453
0.00101876847,18.0,9.00235305,9.00235167,9.12204032,0.00235305254,0.0913714198,9.02122654,0.147334007,0.00124904042
0.00102876847,18.0,9.00359549,9.0035928,9.24693649,0.00359549788,0.0926022802,9.02236502,0.27169396,0.00123837202
0.00103876847,18.0,9.00482374,9.00481975,9.370826,0.00482375343,0.0938190352,9.02341524,0.394738116,0.00122282209
0.00104876847,18.0,9.00603296,9.00602767,9.49321982,0.00603297183,0.0950168823,9.02437303,0.515981418,0.00120245137
0.00105876847,18.0,9.00721836,9.0072118,9.61363489,0.00721838085,0.0961910935,9.02523462,0.634945923,0.00117734094
0.00106876847,18.0,9.00837527,9.00836747,9.73159591,0.00837530222,0.0973370343,9.0259966,0.751162686,0.00114758935
0.00107876847,18.0,9.00949913,9.00949011,9.84663731,0.00949917009,0.0984501819,9.02665598,0.864173612,0.00111331466
0.00108876847,18.0,9.0105855,9.01057529,9.95830504,0.0105855491,0.0995261429,9.02721016,0.973533267,0.00107465171
0.00109876847,18.0,9.01163009,9.01161873,10.0661584,0.0116301517,0.100560671,9.02765693,1.07881064,0.00103175367
0.00110876847,18.0,9.01262878,9.01261631,10.1697717,0.0126288555,0.101549683,9.02799456,1.17959083,0.000984789487
0.00111876847,18.0,9.01357763,9.0135641,10.268736,0.013577719,0.102489276,9.0282217,1.27547672,0.00093394507
0.00112876847,18.0,9.0144729,9.01445835,10.3626608,0.0144729973,0.103375742,9.02833745,1.36609048,0.000879420752
0.00113876847,18.0,9.01531104,9.01529553,10.4511754,0.0153111574,0.104205584,9.02834138,1.45107514,0.000821432243
0.00114876847,18.0,9.01608876,9.01607235,10.5339305,0.0160888914,0.104975526,9.02823345,1.53009594,0.000760208084
0.00115876847,18.0,9.01680298,9.01678573,10.6105997,0.0168031298,0.10568253,9.02801411,1.60284164,0.000695990381
0.00116876847,18.0,9.01745089,9.01743287,10.6808803,0.017451054,0.106323808,9.02768422,1.66902581,0.000629032249
0.00117876847,18.0,9.01802993,9.01801121,10.7444951,0.0180301068,0.106896828,9.02724507,1.72838791,0.000559598346
0.00118876847,18.0,9.0185378,9.01851846,10.8011931,0.018538003,0.107399331,9.02669841,1.78069431,0.000487962377
0.00119876847,18.0,9.01897252,9.01895263,10.8507506,0.0189727382,0.107829333,9.0260464,1.82573924,0.000414407358
0.00120876847,18.0,9.01933236,9.019312,10.8929721,0.0193325967,0.108185138,9.0252916,1.86334559,0.000339223266
0.00121876847,18.0,9.0196159,9.01959515,10.927691,0.0196161582,0.108465343,9.024437,1.89336559,0.000262707012
0.00122876847,18.0,9.01982203,9.01980098,10.9547703,0.0198223037,0.108668843,9.02348597,1.9156814,0.000185160225
0.00123876847,18.0,9.01994992,9.01992866,10.9741034,0.0199502197,0.108794834,9.02244226,1.9302056,0.000106889107
0.00124876847,18.0,9.01999909,9.0199777,10.9856138,0.0199994012,0.108842821,9.02130999,1.93688147,2.82021596e-05
0.00125876847,18.0,9.01996932,9.01994789,10.9892562,0.0199696543,0.108812613,9.02009363,1.93568329,-5.0589955e-05
0.00126876847,18.0,9.01986074,9.01983936,10.9850162,0.0198610962,0.10870433,9.01879797,1.92661637,-0.000129176704
0.00127876847,18.0,9.01967378,9.01965254,10.9729107,0.0196741555,0.1085184,9.01742813,1.90971708,-0.000207247825
0.00128876847,18.0,9.01940917,9.01938816,10.9529873,0.0194095699,0.108255555,9.0159895,1.88505266,-0.000284495622
0.00129876847,18.0,9.01906797,9.01904727,10.9253246,0.0190683835,0.107916833,9.01448777,1.852721,-0.000360615155
0.00130876847,18.0,9.01865151,9.01863121,10.8900318,0.018651943,0.107503571,9.01292886,1.81285023,-0.000435306354
0.00131876847,18.0,9.01816144,9.01814162,10.8472481,0.0181618918,0.107017397,9.01131892,1.76559823,-0.000508274374
0.00132876847,18.0,9.01759969,9.01758043,10.7971424,0.0176001639,0.106460232,9.0096643,1.71115197,-0.00057923152
0.00133876847,18.0,9.01696849,9.01694986,10.7399122,0.0169689761,0.105834272,9.00797152,1.64972685,-0.000647897664
0.00134876847,18.0,9.01627032,9.0162524,10.6757835,0.0162708196,0.105141987,9.00624728,1.58156576,-0.000714002015
0.00135876847,18.0,9.01550793,9.01549079,10.6050091,0.0155084496,0.10438611,9.00449836,1.5069382,-0.000777283537
0.00136876847,18.0,9.01468434,9.01466805,10.5278683,0.0146848748,0.103569621,9.00273169,1.42613918,-0.000837492666
0.00137876847,18.0,9.0138028,9.01378742,10.4446656,0.0138033455,0.102695744,9.00095421,1.33948807,-0.000894391569
0.00138876847,18.0,9.01286678,9.01285236,10.3557292,0.0128673408,0.101767925,8.99917296,1.24732734,-0.000947755808
0.00139876847,18.0,9.01187998,9.01186659,10.26141,0.0118805545,0.100789827,8.99739496,1.1500212,-0.000997374531
0.00140876847,18.0,9.0108463,9.01083397,10.1620802,0.0108468811,0.0997653095,8.99562723,1.0479542,-0.00104305199
0.00141876847,18.0,9.0097698,9.0097586,10.0581319,0.00977039997,0.0986984147,8.99387675,0.94152966,-0.00108460766
0.00142876847,18.0,9.00865475,9.00864471,9.94997523,0.00865535957,0.0975933536,8.99215043,0.831168128,-0.00112187758
0.00143876847,18.0,9.00750555,9.00749669,9.83803701,0.00750616043,0.0964544872,8.99045508,0.717305693,-0.0011547144
0.00144876847,18.0,9.00632672,9.00631909,9.72275902,0.00632733789,0.0952863103,8.9887974,0.600392271,-0.00118298855
0.00145876847,18.0,9.00512292,9.00511654,9.60459624,0.00512354425,0.0940934335,8.98718393,0.480889834,-0.00120658821
0.00146876847,18.0,9.0038989,9.00389379,9.48401502,0.00389953031,0.0928805649,8.98562103,0.359270577,-0.00122542028
0.00147876847,18.0,9.00265949,9.00265568,9.36149129,0.00266012672,0.0916524915,8.98411489,0.236015062,-0.00123941021
0.00148876847,18.0,9.00140959,9.00140708,9.23750864,0.00141022481,0.0904140605,8.98267144,0.111610316,-0.00124850286
0.00149876847,18.0,9.00015412,9.00015292,9.11255642,0.000154757396,0.0891701602,8.98129639,-0.0134520938,-0.00125266216
0.00150876847,18.0,8.99889804,8.99889816,8.98712783,-0.00110132078,0.0879257002,8.97999516,-0.138678001,-0.00125187179
0.00151876847,18.0,8.99764631,8.99764775,8.86171793,-0.00235305254,0.0866855925,8.97877288,-0.263572588,-0.00124613472
0.00152876847,18.0,8.99640387,8.99640662,8.73682175,-0.00359549788,0.085454732,8.9776344,-0.38764235,-0.00123547373
0.00153876847,18.0,8.99517562,8.99517967,8.61293224,-0.00482375343,0.0842379769,8.97658418,-0.510397034,-0.00121993082
0.00154876847,18.0,8.99396641,8.99397175,8.4905384,-0.00603297183,0.0830401298,8.97562639,-0.631351585,-0.00119956747
0.00155876847,18.0,8.992781,8.99278762,8.37012333,-0.00721838085,0.0818659185,8.97476481,-0.750028058,-0.00117446404
0.00156876847,18.0,8.99162409,8.99163195,8.25216231,-0.00837530222,0.0807199777,8.97400282,-0.865957504,-0.00114471977
0.00157876847,18.0,8.99050023,8.99050931,8.13712091,-0.00949917009,0.0796068302,8.97334344,-0.978681829,-0.00111045208
0.00158876847,18.0,8.98941386,8.98942413,8.02545319,-0.0105855491,0.0785308693,8.97278927,-1.0877556,-0.00107179638
0.00159876847,18.0,8.98836927,8.98838069,7.91759986,-0.0116301517,0.0774963415,8.97234249,-1.19274779,-0.00102890534
0.00160876847,18.0,8.98737058,8.98738311,7.81398659,-0.0126288555,0.0765073295,8.97200487,-1.29324352,-0.000981948359
0.00161876847,18.0,8.98642173,8.98643533,7.71502228,-0.013577719,0.0755677364,8.97177773,-1.38884565,-0.000931110922
0.00162876847,18.0,8.98552646,8.98554108,7.6210975,-0.0144729973,0.0746812701,8.97166197,-1.47917636,-0.00087659377
0.00163876847,18.0,8.98468832,8.98470389,7.53258289,-0.0153111574,0.0738514288,8.97165805,-1.56387868,-0.000818612215
0.00164876847,18.0,8.9839106,8.98392707,7.44982773,-0.0160888914,0.0730814869,8.97176597,-1.64261783,-0.000757395195
0.00165876847,18.0,8.98319638,8.98321369,7.37315858,-0.0168031298,0.0723744824,8.97198531,-1.7150826,-0.00069318442
0.00166876847,18.0,8.98254847,8.98256655,7.30287796,-0.017451054,0.071733205,8.97231521,-1.78098654,-0.000626233393
0.00167876847,18.0,8.98196944,8.98198822,7.23926316,-0.0180301068,0.0711601847,8.97275435,-1.84006911,-0.000556806405
0.00168876847,18.0,8.98146156,8.98148097,7.18256518,-0.018538003,0.0706576824,8.97330101,-1.89209667,-0.000485177503
0.00169876847,18.0,8.98102684,8.9810468,7.1330077,-0.0189727382,0.0702276803,8.97395302,-1.93686347,-0.000411629382
0.00170876847,18.0,8.980667,8.98068743,7.09078623,-0.0193325967,0.0698718749,8.97470782,-1.97419238,-0.000336452313
0.00171876847,18.0,8.98038346,8.98040427,7.05606734,-0.0196161582,0.0695916697,8.97556242,-2.00393563,-0.000259942936
0.00172876847,18.0,8.98017734,8.98019844,7.02898797,-0.0198223037,0.06938817,8.97651345,-2.02597539,-0.000182403142
0.00173876847,18.0,8.98004944,8.98007076,7.00965495,-0.0199502197,0.0692621785,8.97755716,-2.04022423,-0.000104138877
0.00174876847,18.0,8.98000028,8.98002173,6.99814453,-0.0199994012,0.069214192,8.97868943,-2.04662544,-2.54588844e-05
0.00175876847,18.0,8.98003005,8.98005153,6.99450211,-0.0199696543,0.0692443997,8.97990579,-2.04515328,5.33264097e-05
0.00176876847,18.0,8.98013862,8.98016006,6.99874204,-0.0198610962,0.0693526823,8.98120145,-2.03581307,0.000131906228
0.00177876847,18.0,8.98032558,8.98034688,7.01084759,-0.0196741555,0.0695386126,8.98257129,-2.01864116,0.00020997057
0.00178876847,18.0,8.98059019,8.98061126,7.03077099,-0.0194095699,0.069801457,8.98400992,-1.99370482,0.000287211485
0.00179876847,18.0,8.98093139,8.98095215,7.05843363,-0.0190683835,0.0701401786,8.98551165,-1.96110192,0.00036332425
0.00180876847,18.0,8.98134785,8.98136822,7.09372639,-0.018651943,0.070553441,8.98707056,-1.92096059,0.000438008617
0.00181876847,18.0,8.98183792,8.9818578,7.13651002,-0.0181618918,0.0710396139,8.9886805,-1.8734387,0.000510969908
0.00182876847,18.0,8.98239967,8.98241899,7.18661574,-0.0176001639,0.0715967792,8.99033512,-1.81872324,0.000581920264
0.00183876847,18.0,8.98303087,8.98304956,7.24384587,-0.0169689761,0.0722227387,8.99202789,-1.75702959,0.000650579714
0.00184876847,18.0,8.98372905,8.98374702,7.30797462,-0.0162708196,0.0729150228,8.99375214,-1.68860064,0.000716677312
0.00185876847,18.0,8.98449143,8.98450863,7.37874897,-0.0155084496,0.0736709001,8.99550105,-1.61370589,0.000779952194
0.00186876847,18.0,8.98531502,8.98533137,7.45588968,-0.0146848748,0.0744873882,8.99726773,-1.53264034,0.000840154616
0.00187876847,18.0,8.98619657,8.986212,7.53909238,-0.0138033455,0.0753612653,8.9990452,-1.44572338,0.000897046898
0.00188876847,18.0,8.98713258,8.98714705,7.62802876,-0.0128673408,0.0762890833,9.00082645,-1.35329745,0.000950404473
0.00189876847,18.0,8.98811938,8.98813283,7.7223479,-0.0118805545,0.077267181,9.00260445,-1.25572678,0.00100001663
0.00190876847,18.0,8.98915307,8.98916544,7.8216776,-0.0108468811,0.0782916986,9.00437218,-1.15339591,0.00104568746
0.00191876847,18.0,8.99022956,8.99024082,7.92562589,-0.00977039997,0.0793585931,9.00612266,-1.04670815,0.0010872366
0.00192876847,18.0,8.99134461,8.99135471,8.03378255,-0.00865535957,0.0804636539,9.00784898,-0.936084065,0.00112449993
0.00193876847,18.0,8.99249382,8.99250273,8.14572074,-0.00750616043,0.08160252,9.00954433,-0.821959726,0.00115733026
0.00194876847,18.0,8.99367265,8.99368033,8.2609987,-0.00632733789,0.0827706966,9.01120201,-0.704785052,0.00118559786
0.00195876847,18.0,8.99487645,8.99488288,8.37916145,-0.00512354425,0.0839635731,9.01281549,-0.585022013,0.00120919106
0.00196876847,18.0,8.99610046,8.99610562,8.49974264,-0.00389953031,0.0851764415,9.01437838,-0.463142803,0.00122801662
0.00197876847,18.0,8.99733987,8.99734374,8.62226635,-0.00266012672,0.0864045147,9.01588452,-0.339627982,0.00124200013
0.00198876847,18.0,8.99858977,8.99859234,8.74624898,-0.00141022481,0.0876429454,9.01732797,-0.214964574,0.00125108631
0.00199876847,18.0,8.99984524,8.99984649,8.87120118,-0.000154757396,0.0888868456,9.01870303,-0.0896441456,0.00125523921
0.00200876847,18.0,9.00110132,9.00110125,8.99662976,0.00110132078,0.0901313055,9.02000426,0.0358391376,0.0012544424
0.00201876847,18.0,9.00235305,9.00235166,9.12203964,0.00235305254,0.091371413,9.02122653,0.160990462,0.00124869897
0.00202876847,18.0,9.00359549,9.00359279,9.24693581,0.00359549788,0.0926022735,9.02236502,0.285316323,0.00123803158
0.00203876847,18.0,9.00482374,9.00481974,9.37082532,0.00482375343,0.0938190285,9.02341523,0.408326469,0.00122248233
0.00204876847,18.0,9.00603296,9.00602767,9.49321915,0.00603297183,0.0950168756,9.02437302,0.529535847,0.00120211262
0.00205876847,18.0,9.00721836,9.0072118,9.61363421,0.00721838085,0.0961910868,9.02523461,0.648466512,0.00117700288
0.00206876847,18.0,9.00837527,9.00836746,9.73159523,0.00837530222,0.0973370276,9.0259966,0.764649519,0.00114725227
0.00207876847,18.0,9.00949913,9.0094901,9.84663663,0.00949917009,0.0984501752,9.02665598,0.877626774,0.00111297829
0.00208876847,18.0,9.0105855,9.01057528,9.95830436,0.0105855491,0.0995261361,9.02721015,0.986952841,0.0010743163
