class_name,component_class_name,diagram_id,edge_id,instance_id,is_suspicious_match,match_confidence,match_distance_px,match_status,match_warnings,net_id,net_index,relation_type,relative_position,snap_point,source,target,terminal_id,terminal_name
Signal_Source,,2,edge:2:diagram_to_component:23.1,23.1,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:23.1,,
Fuse,,2,edge:2:diagram_to_component:8.1,8.1,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:8.1,,
Battery,,2,edge:2:diagram_to_component:2.1,2.1,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:2.1,,
Switch,,2,edge:2:diagram_to_component:25.1,25.1,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:25.1,,
LED,,2,edge:2:diagram_to_component:12.1,12.1,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:12.1,,
Memristor,,2,edge:2:diagram_to_component:14.1,14.1,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:14.1,,
Trim_Capacitor,,2,edge:2:diagram_to_component:29.1,29.1,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:29.1,,
Inductor,,2,edge:2:diagram_to_component:10.1,10.1,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:10.1,,
GND,,2,edge:2:diagram_to_component:9.1,9.1,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:9.1,,
Meter,,2,edge:2:diagram_to_component:15.1,15.1,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:15.1,,
Lamp,,2,edge:2:diagram_to_component:13.1,13.1,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:13.1,,
Diode,,2,edge:2:diagram_to_component:7.1,7.1,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:7.1,,
GND,,2,edge:2:diagram_to_component:9.2,9.2,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:9.2,,
GND,,2,edge:2:diagram_to_component:9.3,9.3,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:9.3,,
Terminal,,2,edge:2:diagram_to_component:26.1,26.1,,,,,,,,HAS_COMPONENT,,,diagram:2,component:2:26.1,,
,,2,edge:2:diagram_to_net:N1,,,,,,,N1,1,HAS_NET,,,diagram:2,net:2:N1,,
,,2,edge:2:diagram_to_net:N2,,,,,,,N2,2,HAS_NET,,,diagram:2,net:2:N2,,
