class_name,component_class_name,diagram_id,edge_id,instance_id,is_suspicious_match,match_confidence,match_distance_px,match_status,match_warnings,net_id,net_index,relation_type,relative_position,snap_point,source,target,terminal_id,terminal_name
Terminal,,6,edge:6:diagram_to_component:26.1,26.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:26.1,,
Mosfet,,6,edge:6:diagram_to_component:16.1,16.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:16.1,,
Mosfet,,6,edge:6:diagram_to_component:16.2,16.2,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:16.2,,
GND,,6,edge:6:diagram_to_component:9.1,9.1,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:9.1,,
Terminal,,6,edge:6:diagram_to_component:26.2,26.2,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:26.2,,
Mosfet,,6,edge:6:diagram_to_component:16.3,16.3,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:16.3,,
Mosfet,,6,edge:6:diagram_to_component:16.4,16.4,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:16.4,,
GND,,6,edge:6:diagram_to_component:9.2,9.2,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:9.2,,
Terminal,,6,edge:6:diagram_to_component:26.3,26.3,,,,,,,,HAS_COMPONENT,,,diagram:6,component:6:26.3,,
,,6,edge:6:diagram_to_net:N1,,,,,,,N1,1,HAS_NET,,,diagram:6,net:6:N1,,
,,6,edge:6:diagram_to_net:N2,,,,,,,N2,2,HAS_NET,,,diagram:6,net:6:N2,,
,,6,edge:6:diagram_to_net:N3,,,,,,,N3,3,HAS_NET,,,diagram:6,net:6:N3,,
,,6,edge:6:diagram_to_net:N4,,,,,,,N4,4,HAS_NET,,,diagram:6,net:6:N4,,
,,6,edge:6:diagram_to_net:N5,,,,,,,N5,5,HAS_NET,,,diagram:6,net:6:N5,,
,,6,edge:6:diagram_to_net:N6,,,,,,,N6,6,HAS_NET,,,diagram:6,net:6:N6,,
,,6,edge:6:diagram_to_net:N7,,,,,,,N7,7,HAS_NET,,,diagram:6,net:6:N7,,
,,6,edge:6:diagram_to_net:N8,,,,,,,N8,8,HAS_NET,,,diagram:6,net:6:N8,,
,,6,edge:6:component:26.1:terminal:26.1:t1,26.1,,,,,,,,HAS_TERMINAL,right,,component:6:26.1,terminal:6:26.1:t1,26.1:t1,t1
,,6,edge:6:component:16.1:terminal:16.1:t1,16.1,,,,,,,,HAS_TERMINAL,left,,component:6:16.1,terminal:6:16.1:t1,16.1:t1,t1
,,6,edge:6:component:16.1:terminal:16.1:t2,16.1,,,,,,,,HAS_TERMINAL,top,,component:6:16.1,terminal:6:16.1:t2,16.1:t2,t2
,,6,edge:6:component:16.1:terminal:16.1:t3,16.1,,,,,,,,HAS_TERMINAL,bottom,,component:6:16.1,terminal:6:16.1:t3,16.1:t3,t3
,,6,edge:6:component:16.2:terminal:16.2:t1,16.2,,,,,,,,HAS_TERMINAL,left,,component:6:16.2,terminal:6:16.2:t1,16.2:t1,t1
,,6,edge:6:component:16.2:terminal:16.2:t2,16.2,,,,,,,,HAS_TERMINAL,top,,component:6:16.2,terminal:6:16.2:t2,16.2:t2,t2
,,6,edge:6:component:16.2:terminal:16.2:t3,16.2,,,,,,,,HAS_TERMINAL,bottom,,component:6:16.2,terminal:6:16.2:t3,16.2:t3,t3
,,6,edge:6:component:9.1:terminal:9.1:t1,9.1,,,,,,,,HAS_TERMINAL,top,,component:6:9.1,terminal:6:9.1:t1,9.1:t1,t1
,,6,edge:6:component:26.2:terminal:26.2:t1,26.2,,,,,,,,HAS_TERMINAL,left,,component:6:26.2,terminal:6:26.2:t1,26.2:t1,t1
,,6,edge:6:component:26.2:terminal:26.2:t2,26.2,,,,,,,,HAS_TERMINAL,right,,component:6:26.2,terminal:6:26.2:t2,26.2:t2,t2
,,6,edge:6:component:16.3:terminal:16.3:t1,16.3,,,,,,,,HAS_TERMINAL,left,,component:6:16.3,terminal:6:16.3:t1,16.3:t1,t1
,,6,edge:6:component:16.3:terminal:16.3:t2,16.3,,,,,,,,HAS_TERMINAL,top,,component:6:16.3,terminal:6:16.3:t2,16.3:t2,t2
,,6,edge:6:component:16.3:terminal:16.3:t3,16.3,,,,,,,,HAS_TERMINAL,bottom,,component:6:16.3,terminal:6:16.3:t3,16.3:t3,t3
,,6,edge:6:component:16.4:terminal:16.4:t1,16.4,,,,,,,,HAS_TERMINAL,left,,component:6:16.4,terminal:6:16.4:t1,16.4:t1,t1
,,6,edge:6:component:16.4:terminal:16.4:t2,16.4,,,,,,,,HAS_TERMINAL,top,,component:6:16.4,terminal:6:16.4:t2,16.4:t2,t2
,,6,edge:6:component:16.4:terminal:16.4:t3,16.4,,,,,,,,HAS_TERMINAL,bottom,,component:6:16.4,terminal:6:16.4:t3,16.4:t3,t3
,,6,edge:6:component:9.2:terminal:9.2:t1,9.2,,,,,,,,HAS_TERMINAL,top,,component:6:9.2,terminal:6:9.2:t1,9.2:t1,t1
,,6,edge:6:component:26.3:terminal:26.3:t1,26.3,,,,,,,,HAS_TERMINAL,left,,component:6:26.3,terminal:6:26.3:t1,26.3:t1,t1
,Terminal,6,edge:6:terminal:26.1:t1:net:N1,,False,high,0.0,matched_preferred,[],N1,1,CONNECTED_TO,,"[172, 542]",terminal:6:26.1:t1,net:6:N1,26.1:t1,
,Mosfet,6,edge:6:terminal:16.1:t1:net:N1,,False,high,0.0,matched_preferred,[],N1,1,CONNECTED_TO,,"[291, 788]",terminal:6:16.1:t1,net:6:N1,16.1:t1,
,Mosfet,6,edge:6:terminal:16.1:t2:net:N4,,False,high,0.0,matched_preferred,[],N4,4,CONNECTED_TO,,"[383, 691]",terminal:6:16.1:t2,net:6:N4,16.1:t2,
,Mosfet,6,edge:6:terminal:16.1:t3:net:N2,,False,high,0.0,matched_preferred,[],N2,2,CONNECTED_TO,,"[383, 890]",terminal:6:16.1:t3,net:6:N2,16.1:t3,
,Mosfet,6,edge:6:terminal:16.2:t1:net:N1,,False,high,0.0,matched_preferred,[],N1,1,CONNECTED_TO,,"[292, 296]",terminal:6:16.2:t1,net:6:N1,16.2:t1,
,Mosfet,6,edge:6:terminal:16.2:t2:net:N3,,False,high,0.0,matched_preferred,[],N3,3,CONNECTED_TO,,"[383, 188]",terminal:6:16.2:t2,net:6:N3,16.2:t2,
,Mosfet,6,edge:6:terminal:16.2:t3:net:N4,,False,high,0.0,matched_preferred,[],N4,4,CONNECTED_TO,,"[383, 397]",terminal:6:16.2:t3,net:6:N4,16.2:t3,
,GND,6,edge:6:terminal:9.1:t1:net:N2,,False,high,1.0,matched_preferred,[],N2,2,CONNECTED_TO,,"[383, 914]",terminal:6:9.1:t1,net:6:N2,9.1:t1,
,Terminal,6,edge:6:terminal:26.2:t1:net:N4,,False,high,2.0,matched_preferred,[],N4,4,CONNECTED_TO,,"[440, 542]",terminal:6:26.2:t1,net:6:N4,26.2:t1,
,Terminal,6,edge:6:terminal:26.2:t2:net:N5,,False,high,2.0,matched_preferred,[],N5,5,CONNECTED_TO,,"[487, 542]",terminal:6:26.2:t2,net:6:N5,26.2:t2,
,Mosfet,6,edge:6:terminal:16.3:t1:net:N5,,False,high,0.0,matched_preferred,[],N5,5,CONNECTED_TO,,"[629, 296]",terminal:6:16.3:t1,net:6:N5,16.3:t1,
