class_name,component_class_name,diagram_id,edge_id,instance_id,is_suspicious_match,match_confidence,match_distance_px,match_status,match_warnings,net_id,net_index,relation_type,relative_position,snap_point,source,target,terminal_id,terminal_name
Terminal,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_component:26.1,26.1,,,,,,,,HAS_COMPONENT,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:26.1,,
GND,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_component:9.1,9.1,,,,,,,,HAS_COMPONENT,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:9.1,,
Polarized_Capacitor,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_component:20.1,20.1,,,,,,,,HAS_COMPONENT,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:20.1,,
Polarized_Capacitor,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_component:20.2,20.2,,,,,,,,HAS_COMPONENT,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:20.2,,
Resistor,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_component:22.1,22.1,,,,,,,,HAS_COMPONENT,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:22.1,,
Resistor,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_component:22.2,22.2,,,,,,,,HAS_COMPONENT,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:22.2,,
GND,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_component:9.2,9.2,,,,,,,,HAS_COMPONENT,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:9.2,,
NPN_Transistor,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_component:18.1,18.1,,,,,,,,HAS_COMPONENT,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:18.1,,
Resistor,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_component:22.3,22.3,,,,,,,,HAS_COMPONENT,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:22.3,,
Resistor,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_component:22.4,22.4,,,,,,,,HAS_COMPONENT,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:22.4,,
Terminal,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_component:26.2,26.2,,,,,,,,HAS_COMPONENT,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:26.2,,
GND,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_component:9.3,9.3,,,,,,,,HAS_COMPONENT,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:9.3,,
Polarized_Capacitor,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_component:20.3,20.3,,,,,,,,HAS_COMPONENT,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:20.3,,
Terminal,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_component:26.3,26.3,,,,,,,,HAS_COMPONENT,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:26.3,,
Resistor,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_component:22.5,22.5,,,,,,,,HAS_COMPONENT,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:22.5,,
GND,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_component:9.4,9.4,,,,,,,,HAS_COMPONENT,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:9.4,,
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_net:N1,,,,,,,N1,1,HAS_NET,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,net:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:N1,,
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_net:N2,,,,,,,N2,2,HAS_NET,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,net:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:N2,,
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_net:N3,,,,,,,N3,3,HAS_NET,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,net:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:N3,,
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_net:N4,,,,,,,N4,4,HAS_NET,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,net:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:N4,,
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_net:N5,,,,,,,N5,5,HAS_NET,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,net:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:N5,,
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_net:N6,,,,,,,N6,6,HAS_NET,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,net:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:N6,,
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_net:N7,,,,,,,N7,7,HAS_NET,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,net:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:N7,,
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_net:N8,,,,,,,N8,8,HAS_NET,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,net:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:N8,,
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_net:N9,,,,,,,N9,9,HAS_NET,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,net:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:N9,,
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:diagram_to_net:N10,,,,,,,N10,10,HAS_NET,,,diagram:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,net:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:N10,,
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:component:26.1:terminal:26.1:t1,26.1,,,,,,,,HAS_TERMINAL,right,,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:26.1,terminal:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:26.1:t1,26.1:t1,t1
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:component:9.1:terminal:9.1:t1,9.1,,,,,,,,HAS_TERMINAL,top,,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:9.1,terminal:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:9.1:t1,9.1:t1,t1
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:component:20.1:terminal:20.1:t1,20.1,,,,,,,,HAS_TERMINAL,left,,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:20.1,terminal:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:20.1:t1,20.1:t1,t1
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:component:20.1:terminal:20.1:t2,20.1,,,,,,,,HAS_TERMINAL,right,,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:20.1,terminal:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:20.1:t2,20.1:t2,t2
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:component:20.2:terminal:20.2:t1,20.2,,,,,,,,HAS_TERMINAL,left,,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:20.2,terminal:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:20.2:t1,20.2:t1,t1
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:component:20.2:terminal:20.2:t2,20.2,,,,,,,,HAS_TERMINAL,right,,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:20.2,terminal:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:20.2:t2,20.2:t2,t2
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:component:22.1:terminal:22.1:t1,22.1,,,,,,,,HAS_TERMINAL,top,,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:22.1,terminal:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:22.1:t1,22.1:t1,t1
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:component:22.1:terminal:22.1:t2,22.1,,,,,,,,HAS_TERMINAL,bottom,,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:22.1,terminal:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:22.1:t2,22.1:t2,t2
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:component:22.2:terminal:22.2:t1,22.2,,,,,,,,HAS_TERMINAL,top,,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:22.2,terminal:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:22.2:t1,22.2:t1,t1
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:component:22.2:terminal:22.2:t2,22.2,,,,,,,,HAS_TERMINAL,bottom,,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:22.2,terminal:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:22.2:t2,22.2:t2,t2
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:component:9.2:terminal:9.2:t1,9.2,,,,,,,,HAS_TERMINAL,top,,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:9.2,terminal:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:9.2:t1,9.2:t1,t1
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:component:22.3:terminal:22.3:t1,22.3,,,,,,,,HAS_TERMINAL,top,,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:22.3,terminal:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:22.3:t1,22.3:t1,t1
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:component:22.3:terminal:22.3:t2,22.3,,,,,,,,HAS_TERMINAL,bottom,,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:22.3,terminal:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:22.3:t2,22.3:t2,t2
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:component:22.4:terminal:22.4:t1,22.4,,,,,,,,HAS_TERMINAL,top,,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:22.4,terminal:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:22.4:t1,22.4:t1,t1
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:component:22.4:terminal:22.4:t2,22.4,,,,,,,,HAS_TERMINAL,bottom,,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:22.4,terminal:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:22.4:t2,22.4:t2,t2
,,1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e,edge:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:component:26.2:terminal:26.2:t1,26.2,,,,,,,,HAS_TERMINAL,bottom,,component:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:26.2,terminal:1084_png.rf.c6e7ca8cebbc72caed28bc220d23905e:26.2:t1,26.2:t1,t1
